model,fold,mae,rmse,mape,r2,price_mae,price_rmse,price_mape,price_r2,run_id,market,feature_set,seed,artifact_dir
cnn1d,18,0.0210179398732005,0.0288671134416191,128.3417472496129,-0.5869188614908172,47.55854706480445,65.68310292189354,2.063549710746769,-0.5851905710170053,wig20__cnn1d__close__seed7,wig20,close,7,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__close__seed7/artifacts/20260715_164208_908804
cnn1d,19,0.0545147181621797,0.0669124065838525,103.15052443288212,-2.125087695264138,134.0032671347331,165.4997007232359,5.234519361323343,-2.042220167117744,wig20__cnn1d__close__seed7,wig20,close,7,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__close__seed7/artifacts/20260715_164208_908804
cnn1d,20,0.0274781352647104,0.0388739293454961,109.06921505855624,-0.5404865419592615,72.78725130731448,103.595611557013,2.686412337526144,-0.5407473310195421,wig20__cnn1d__close__seed7,wig20,close,7,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__close__seed7/artifacts/20260715_164208_908804
cnn1d,21,0.0414414672558211,0.0559366222944752,97.3405029577217,-0.5538465409306477,109.09774036303506,145.9351546810242,4.3022310811730975,-0.5475882296785382,wig20__cnn1d__close__seed7,wig20,close,7,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__close__seed7/artifacts/20260715_164208_908804
cnn1d,22,0.0610593853826252,0.0631186244474782,112.6912714709247,-19.38141556102596,165.5570584653072,171.3154762784737,5.911189410311871,-18.482647346507388,wig20__cnn1d__close__seed7,wig20,close,7,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__close__seed7/artifacts/20260715_164208_908804
cnn1d,23,0.0171320721865482,0.0200771866763828,109.0587036156712,-1.385157185344092,47.41247044827173,55.46018697187333,1.7322820853623002,-1.3839700940576662,wig20__cnn1d__close__seed7,wig20,close,7,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__close__seed7/artifacts/20260715_164208_908804
cnn1d,24,0.0383491858657455,0.0430688990237064,104.96700524976652,-3.0479106842586248,106.95122669123364,120.30314036535958,3.744668955477149,-3.030004481842665,wig20__cnn1d__close__seed7,wig20,close,7,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__close__seed7/artifacts/20260715_164208_908804
cnn1d,25,0.0221015404340868,0.0243750981661515,130.1278050361357,-1.7577298068492495,64.75351195589296,71.55464269967281,2.181549824260322,-1.7434418948746386,wig20__cnn1d__close__seed7,wig20,close,7,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__close__seed7/artifacts/20260715_164208_908804
cnn1d,26,0.0470771733770225,0.0538353130893705,108.76340710186057,-3.2937710462205656,137.35271519203485,156.69497117929583,4.855709598684356,-3.36051212224959,wig20__cnn1d__close__seed7,wig20,close,7,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__close__seed7/artifacts/20260715_164208_908804
cnn1d,27,0.0095116567860818,0.0107981846441484,109.84453929543878,-0.5080667803251522,27.0036566538842,30.618032455440268,0.9551657452175986,-0.5051720042879959,wig20__cnn1d__close__seed7,wig20,close,7,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__close__seed7/artifacts/20260715_164208_908804
cnn1d,28,0.0306080387555316,0.0368003758039383,116.36301457144182,-2.2373007121008524,89.5910314766747,107.92990208706962,2.994640718087659,-2.2115848038022023,wig20__cnn1d__close__seed7,wig20,close,7,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__close__seed7/artifacts/20260715_164208_908804
cnn1d,29,0.0200608664518244,0.0233069407133097,422.3567175074731,-3.2716413345371453,60.04370418434657,69.65737008151781,2.0334279209995465,-3.331045896338312,wig20__cnn1d__close__seed7,wig20,close,7,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__close__seed7/artifacts/20260715_164208_908804
cnn1d,30,0.062666614708287,0.0691591412900534,94.50757595634954,-4.017445237955698,192.8912471051346,213.81332986643176,6.03406434637682,-3.854698734951321,wig20__cnn1d__close__seed7,wig20,close,7,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__close__seed7/artifacts/20260715_164208_908804
cnn1d,31,0.0112376806383963,0.0134119470294574,94.01115510586536,0.4473272295454492,37.65497602737808,45.15787401454285,1.1187356447161114,0.4414308893663428,wig20__cnn1d__close__seed7,wig20,close,7,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__close__seed7/artifacts/20260715_164208_908804
cnn1d,32,0.0201448913198788,0.0265638905524873,98.36545442753189,-0.9587532509492668,68.06646088122318,89.34896870378402,2.049391131927296,-0.967770597478144,wig20__cnn1d__close__seed7,wig20,close,7,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__close__seed7/artifacts/20260715_164208_908804
cnn1d,33,0.0327219177079774,0.0412041799289527,200.50160969820612,-2.845707268328982,107.73942846961909,136.46940913121043,3.189228202001023,-2.7106510111819317,wig20__cnn1d__close__seed7,wig20,close,7,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__close__seed7/artifacts/20260715_164208_908804
cnn1d,34,0.0269717148956352,0.0320327415533296,496.2518305636612,-2.320717154589431,97.38391075637044,115.54419678885962,2.736614661623965,-2.363292026857445,wig20__cnn1d__close__seed7,wig20,close,7,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__close__seed7/artifacts/20260715_164208_908804
cnn1d,35,0.0098948953794259,0.0121443974468286,261.29537268921393,0.363617643881831,35.79568218096995,43.85033818073732,0.9926022791760272,0.3654491972895315,wig20__cnn1d__close__seed7,wig20,close,7,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__close__seed7/artifacts/20260715_164208_908804
cnn1d,36,0.0138341947470803,0.0160748831182212,147.44532216708362,-0.2695104431250157,50.35649238857202,58.62738344344078,1.3781587836892872,-0.272243418155542,wig20__cnn1d__close__seed7,wig20,close,7,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__close__seed7/artifacts/20260715_164208_908804
cnn1d,37,0.0030017256027957,0.0030017256027957,72.1025236941881,,11.059789989114051,11.059789989114051,0.299722492888753,,wig20__cnn1d__close__seed7,wig20,close,7,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__close__seed7/artifacts/20260715_164208_908804
cnn1d,0,0.0150994054753294,0.0170134942511711,99.58534103074874,-0.7155300819795298,32.4488638667829,36.61213895891968,1.499594790706083,-0.7225441960662529,wig20__cnn1d__indicators__seed1,wig20,indicators,1,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__indicators__seed1/artifacts/20260715_165002_109426
cnn1d,1,0.0484107775911342,0.0527304241625871,105.73658171041424,-6.031982183908062,99.3529182439081,107.8235717911966,4.983208797131098,-6.359208903312267,wig20__cnn1d__indicators__seed1,wig20,indicators,1,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__indicators__seed1/artifacts/20260715_165002_109426
cnn1d,2,0.0198000966234423,0.0252471047372951,103.10907575954133,-0.7390336581688719,38.063589485719774,48.38049057616596,2.009201577668698,-0.7374493524897412,wig20__cnn1d__indicators__seed1,wig20,indicators,1,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__indicators__seed1/artifacts/20260715_165002_109426
cnn1d,3,0.0849609761855512,0.0912499147126095,100.50908674928225,-5.882268504221165,170.61952491677098,184.05063178708963,8.094033247781065,-5.55104420384093,wig20__cnn1d__indicators__seed1,wig20,indicators,1,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__indicators__seed1/artifacts/20260715_165002_109426
cnn1d,4,0.0333458503332739,0.0372143165793399,119.22028179163162,-2.4056727241949014,73.26666902164527,81.99302892904852,3.268963269171042,-2.3867862861984697,wig20__cnn1d__indicators__seed1,wig20,indicators,1,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__indicators__seed1/artifacts/20260715_165002_109426
cnn1d,5,0.0123386134067906,0.0158235818549157,117.9725750533762,-0.7956633317652047,28.598627876051975,36.75201837316733,1.2220399254787189,-0.7964552900177739,wig20__cnn1d__indicators__seed1,wig20,indicators,1,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__indicators__seed1/artifacts/20260715_165002_109426
cnn1d,6,0.0233923326725016,0.0271218881789432,105.40778439473218,-0.8839801048172475,52.60726718923036,60.86705347612575,2.372582439655141,-0.8672091732890295,wig20__cnn1d__indicators__seed1,wig20,indicators,1,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__indicators__seed1/artifacts/20260715_165002_109426
cnn1d,7,0.0237581211691242,0.0298907948402106,99.95451619561716,-0.7349838914932818,56.53144256627208,71.37673225672171,2.3370954070327,-0.7367326056891594,wig20__cnn1d__indicators__seed1,wig20,indicators,1,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__indicators__seed1/artifacts/20260715_165002_109426
cnn1d,8,0.0150986859340558,0.0175775382182238,346.377852208002,-0.6673583923849709,36.01796830387868,41.88365980194213,1.520538146999809,-0.6661368819272075,wig20__cnn1d__indicators__seed1,wig20,indicators,1,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__indicators__seed1/artifacts/20260715_165002_109426
cnn1d,9,0.0134313389599035,0.0159098277200374,103.32479020127496,-0.9146655027131656,33.03923698167589,39.18571411516886,1.3328525557730069,-0.9219442246064056,wig20__cnn1d__indicators__seed1,wig20,indicators,1,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__indicators__seed1/artifacts/20260715_165002_109426
cnn1d,10,0.0309204445223905,0.033406589786241,133.73395741885625,-5.443207861445266,77.47870690709337,83.8059278043715,3.0369702267898515,-5.364905544035182,wig20__cnn1d__indicators__seed1,wig20,indicators,1,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__indicators__seed1/artifacts/20260715_165002_109426
cnn1d,11,0.0190977759394894,0.0228538565623978,161.25397295678704,-0.2499164048842466,47.2922237536352,56.77946470692965,1.8970259183069624,-0.2531214237194128,wig20__cnn1d__indicators__seed1,wig20,indicators,1,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__indicators__seed1/artifacts/20260715_165002_109426
cnn1d,12,0.0204309733889449,0.0260118785319687,97.49739252886528,-0.6755954998174161,51.18787467367756,64.85943919080458,2.07714418829646,-0.680029302141276,wig20__cnn1d__indicators__seed1,wig20,indicators,1,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__indicators__seed1/artifacts/20260715_165002_109426
cnn1d,13,0.0247744156815318,0.0328142653886968,151.38243185238227,-0.4172588604764218,58.09100020738519,76.4250551328717,2.5268909054562427,-0.4148763878216923,wig20__cnn1d__indicators__seed1,wig20,indicators,1,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__indicators__seed1/artifacts/20260715_165002_109426
cnn1d,14,0.0208353160870946,0.0249297938298859,102.34482847091668,-0.2460051336166981,48.94548010143141,58.37019102838699,2.110019757639272,-0.2329470722888367,wig20__cnn1d__indicators__seed1,wig20,indicators,1,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__indicators__seed1/artifacts/20260715_165002_109426
cnn1d,15,0.0190026602028127,0.021870218187493,203.20173404930944,-2.312499559952735,43.786989844187474,50.52037123262998,1.8765818133053325,-2.2720390405853603,wig20__cnn1d__indicators__seed1,wig20,indicators,1,outputs/batches/markets_matched_origins_recursive_h20/runs/wig20__cnn1d__indicators__seed1/artifacts/20260715_165002_109426
