run_id,market,model,feature_set,seed,config_sha256,aligned_warmup_rows,matched_plan_path,dataset_path,dataset_sha256,git_revision,python_version,platform,forecastle_version,torch_version,device_requested,divergence,matched_plan_sha256,status,last_action,started_at,completed_at,duration_seconds,artifact_dir
sp500__naive_persistence__close__seed123,sp500,naive_persistence,close,123,31917d672945876c27318cdb8979db31b61785f43e962b9e9adf3008a268b83c,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T20:49:35.972177+00:00,2026-07-16T20:49:36.687885+00:00,0.7091185469998891,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__naive_persistence__close__seed123/artifacts/20260716_204936_044458
sp500__naive_persistence__close__seed2026,sp500,naive_persistence,close,2026,7098662852d42bab132ee8865be037a927607cb4d786bb9803986ac29e94f118,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T20:49:38.937420+00:00,2026-07-16T20:49:39.688186+00:00,0.744167899999411,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__naive_persistence__close__seed2026/artifacts/20260716_204939_013565
sp500__naive_persistence__indicators__seed1,sp500,naive_persistence,indicators,1,26a305909c8713801c69bb91d6137d749037824207c1a784c74a3f197ccd4012,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T20:49:41.965738+00:00,2026-07-16T20:49:44.007676+00:00,2.0352909319999526,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__naive_persistence__indicators__seed1/artifacts/20260716_204942_047237
sp500__naive_persistence__indicators__seed7,sp500,naive_persistence,indicators,7,37e1533dcc9795a2b85a1ea2d93f0be60f75fa7bb3c0d437560708e372806bb6,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T20:49:46.350798+00:00,2026-07-16T20:49:48.406965+00:00,2.049388395999813,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__naive_persistence__indicators__seed7/artifacts/20260716_204946_433258
sp500__naive_persistence__indicators__seed42,sp500,naive_persistence,indicators,42,189af56fc84f6e4ed71233140eeab524339846d24c1293b488d60617b4313234,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T20:49:50.740588+00:00,2026-07-16T20:49:52.789838+00:00,2.0425331000005826,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__naive_persistence__indicators__seed42/artifacts/20260716_204950_820906
sp500__naive_persistence__indicators__seed123,sp500,naive_persistence,indicators,123,628b5773f28ff3327a7362eeb892c9399645e3a6d8d4600cd420efda158159b4,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T20:49:55.141577+00:00,2026-07-16T20:49:57.229398+00:00,2.081242733000181,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__naive_persistence__indicators__seed123/artifacts/20260716_204955_219879
sp500__naive_persistence__indicators__seed2026,sp500,naive_persistence,indicators,2026,4ccadd99c4b9204666fa9180ec198efb129f26cc87b04bd2da3d1c9361bc7677,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T20:49:59.674562+00:00,2026-07-16T20:50:01.745345+00:00,2.0642047279998224,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__naive_persistence__indicators__seed2026/artifacts/20260716_204959_754222
sp500__linear_regression__close__seed1,sp500,linear_regression,close,1,442f6a46f0bbd7d164b2a45aa8143440db8352834a1b1584cd4eed5404a07e7d,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T20:50:04.245688+00:00,2026-07-16T20:50:08.743076+00:00,4.490850721999777,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__linear_regression__close__seed1/artifacts/20260716_205004_320512
sp500__linear_regression__close__seed7,sp500,linear_regression,close,7,e64cfb693c7b9012f53c4217e46b5cc011d6f50d97385c1dd773c20353b3edac,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T20:50:08.744801+00:00,2026-07-16T20:50:12.975795+00:00,4.2246369940003206,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__linear_regression__close__seed7/artifacts/20260716_205008_816474
sp500__linear_regression__close__seed42,sp500,linear_regression,close,42,e3c519da5e3d315925eba283ff782585070fd03f1030e9082f116a1e38ea257d,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T20:50:12.977567+00:00,2026-07-16T20:50:17.472600+00:00,4.488486406999982,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__linear_regression__close__seed42/artifacts/20260716_205013_051271
sp500__linear_regression__close__seed123,sp500,linear_regression,close,123,78d58cca047d10f83b71134689c9ae34f2d8b083b89859f64c671f815404740a,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T20:50:17.474284+00:00,2026-07-16T20:50:21.701749+00:00,4.220869232999576,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__linear_regression__close__seed123/artifacts/20260716_205017_548383
sp500__linear_regression__close__seed2026,sp500,linear_regression,close,2026,eaae305e6adf9913cd7dc1fd6e5e680a604570d95c3e2e57500f1be228907405,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T20:50:21.703463+00:00,2026-07-16T20:50:26.179672+00:00,4.469723944999714,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__linear_regression__close__seed2026/artifacts/20260716_205021_779243
sp500__linear_regression__indicators__seed1,sp500,linear_regression,indicators,1,8a0d82ab1129bc4891e392e644ab706eb30d85654613554cdf2aec48f85b06ef,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T20:50:26.181284+00:00,2026-07-16T20:50:34.741685+00:00,8.554099940000015,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__linear_regression__indicators__seed1/artifacts/20260716_205026_264019
sp500__linear_regression__indicators__seed7,sp500,linear_regression,indicators,7,2b4cdc3e13648f5b05bdc79d5276810f9d0a54f8ce8f28eed9f08fbe4100f797,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T20:50:34.743411+00:00,2026-07-16T20:50:43.529745+00:00,8.77995460799957,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__linear_regression__indicators__seed7/artifacts/20260716_205034_824748
sp500__linear_regression__indicators__seed42,sp500,linear_regression,indicators,42,fd9b83e6fb3fb9a492c44c3d91d85cf8ce62f23b365ca839ecb78b3543d6e537,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T20:50:43.531662+00:00,2026-07-16T20:50:52.137718+00:00,8.599236439000379,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__linear_regression__indicators__seed42/artifacts/20260716_205043_616537
sp500__linear_regression__indicators__seed123,sp500,linear_regression,indicators,123,a3ac0fe3510289b4a6158452dd98b5fc8bea125ebdc2caedb26ed8abf444d750,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T20:50:52.139301+00:00,2026-07-16T20:51:00.876988+00:00,8.731232140999964,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__linear_regression__indicators__seed123/artifacts/20260716_205052_219063
sp500__linear_regression__indicators__seed2026,sp500,linear_regression,indicators,2026,7e8500c4ac09c15ed9c4574e0ab0b49dac5fe6fb00863f4db16f53fac20acb97,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T20:51:00.878614+00:00,2026-07-16T20:51:09.397489+00:00,8.512487777999922,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__linear_regression__indicators__seed2026/artifacts/20260716_205100_961514
sp500__cnn1d__close__seed1,sp500,cnn1d,close,1,b5af1b5a06a160fa031e22cd7d84f68da943f75b06b6eb8ca6a66a6206d1d6fa,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T20:51:09.399129+00:00,2026-07-16T20:53:24.374894+00:00,134.96937670899933,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__cnn1d__close__seed1/artifacts/20260716_205109_473273
sp500__cnn1d__close__seed7,sp500,cnn1d,close,7,772638a867ce1545499f90c53fc55190fe2d7d00b713aabcd374976af0131445,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T20:53:24.376692+00:00,2026-07-16T20:55:30.268731+00:00,125.8853313439995,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__cnn1d__close__seed7/artifacts/20260716_205324_452496
sp500__cnn1d__close__seed42,sp500,cnn1d,close,42,cba11b7157edc8d315b24b3ba6efa34ab38f2f397771604fe805e2b815ae3fa6,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T20:55:30.270694+00:00,2026-07-16T20:57:48.201022+00:00,137.9236696480002,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__cnn1d__close__seed42/artifacts/20260716_205530_348038
sp500__cnn1d__close__seed123,sp500,cnn1d,close,123,a698145053e668568e602d91761c1adafb226fad82355c81ab3f1857d1e53c2d,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T20:57:48.202725+00:00,2026-07-16T21:00:00.649174+00:00,132.4398229690005,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__cnn1d__close__seed123/artifacts/20260716_205748_291523
sp500__cnn1d__close__seed2026,sp500,cnn1d,close,2026,8f8323ec38ca3d1648e2a7e6288e9c669e6f7fad1e391e0080cfcea6a18c4180,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T21:00:00.650912+00:00,2026-07-16T21:02:03.049109+00:00,122.39190849999977,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__cnn1d__close__seed2026/artifacts/20260716_210000_725773
sp500__cnn1d__indicators__seed1,sp500,cnn1d,indicators,1,3559afd443812a84fc467d0c754e4c088f82ee79531b3d02c699531db95c0562,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T21:02:03.050856+00:00,2026-07-16T21:03:51.012108+00:00,107.95476255400081,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__cnn1d__indicators__seed1/artifacts/20260716_210203_132541
sp500__cnn1d__indicators__seed7,sp500,cnn1d,indicators,7,dffa8605739ff533a506a8cc68c3b0299382f99d2f9a84c61ccd486e4ed3631a,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T21:03:51.014085+00:00,2026-07-16T21:05:35.744642+00:00,104.72341096299988,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__cnn1d__indicators__seed7/artifacts/20260716_210351_106894
sp500__cnn1d__indicators__seed42,sp500,cnn1d,indicators,42,70b12a2794ba770fdd4d0079a431a8414dbb9f29225579631ce7517a53aabc8d,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T21:05:35.746275+00:00,2026-07-16T21:07:20.854095+00:00,105.10155162299998,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__cnn1d__indicators__seed42/artifacts/20260716_210535_825647
sp500__cnn1d__indicators__seed123,sp500,cnn1d,indicators,123,3429c4c506f846bee9913b1d42514bfbad0797e01b4b431142fcf940398017b5,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T21:07:20.855785+00:00,2026-07-16T21:09:06.037526+00:00,105.17546127099922,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__cnn1d__indicators__seed123/artifacts/20260716_210720_934669
sp500__cnn1d__indicators__seed2026,sp500,cnn1d,indicators,2026,22e18b7d05269043683bd27da9f92e09438de4c6a17ae8116289b2c2610e984a,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T21:09:06.039231+00:00,2026-07-16T21:10:51.412905+00:00,105.36680688699926,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__cnn1d__indicators__seed2026/artifacts/20260716_210906_119327
sp500__mlp__close__seed1,sp500,mlp,close,1,4a6b008260f64893a633aded9db982b9251c4d04845d18d360b628be1fdc37d3,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T21:10:51.414628+00:00,2026-07-16T21:13:37.050273+00:00,165.62912138899992,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__mlp__close__seed1/artifacts/20260716_211051_486392
sp500__mlp__close__seed7,sp500,mlp,close,7,22d08130dd32e30e66b84388bc2b74f02ee3c566ec66360ea72a0895dcdf32ce,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T21:13:37.051947+00:00,2026-07-16T21:16:20.962767+00:00,163.90403905700077,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__mlp__close__seed7/artifacts/20260716_211337_124451
sp500__mlp__close__seed42,sp500,mlp,close,42,ead47faa688501627ddb15a034bca94536c37bfb6119583a98421fdafc6b7d14,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T21:16:20.964479+00:00,2026-07-16T21:19:10.648399+00:00,169.67721111300125,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__mlp__close__seed42/artifacts/20260716_211621_040155
sp500__mlp__close__seed123,sp500,mlp,close,123,1ee3f8b2bccf2c0564380c8b986c6d69c879dcd92fa7ae41f3e0750eb37f4ba5,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T21:19:10.650212+00:00,2026-07-16T21:21:53.342989+00:00,162.68630980700073,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__mlp__close__seed123/artifacts/20260716_211910_724301
sp500__mlp__close__seed2026,sp500,mlp,close,2026,f64b807a0f205cbdd1a117d61a1dd852d4d2e5213d8efce58ece34c1ef91012a,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T21:21:53.344942+00:00,2026-07-16T21:24:44.232935+00:00,170.88135603500086,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__mlp__close__seed2026/artifacts/20260716_212153_418866
sp500__mlp__indicators__seed1,sp500,mlp,indicators,1,399aba4f0b456eb652753aa29c2fea1acab8963a58581e26307bd078ddeecfc5,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T21:24:44.234880+00:00,2026-07-16T21:26:30.505654+00:00,106.26401011900089,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__mlp__indicators__seed1/artifacts/20260716_212444_317357
sp500__mlp__indicators__seed7,sp500,mlp,indicators,7,027f9915cbb4e3ed6273e9f91e32ca58c9577bfed7ddefd93d2bb143b4cdf90b,33,outputs/batches/markets_matched_origins_direct_h20/matched_origins/sp500_plan.csv,data/raw/sp500.csv,973bb1b4c920de56183ef6404fdce8fa6bb7a5141263797a39139bcbfcd290c2,9add7d739ae5e35aecd3175ed7e779ecb4f0f3f3,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,auto,False,c968c654da3dfc6f3fc258df9db7535cd65905f6855f4e0ec8f5f472d0e82951,completed,completed,2026-07-16T21:26:30.507275+00:00,2026-07-16T21:28:19.310471+00:00,108.7964702549998,outputs/batches/markets_matched_origins_direct_h20/runs/sp500__mlp__indicators__seed7/artifacts/20260716_212630_585758
