market,feature_set,model,fold,seeds_completed,price_rmse_mean,price_rmse_std,price_mae_mean,price_mae_std,rmse_mean,rmse_std,mae_mean,mae_std
france_cac40,indicators,lstm_gru,29,3,107.73384000055762,16.68510813855767,95.57354908711064,14.631291018321468,0.0132928737738703,0.0020478753295057766,0.0117840597761692,0.0018126672460965225
france_cac40,indicators,cnn1d,29,3,115.70770006943233,11.98193023246233,101.31422333795955,11.037482746293035,0.014267820555408532,0.0014743151554266396,0.012495096526641,0.001367187297185916
france_cac40,indicators,naive_persistence,29,1,125.56134686203984,,110.73759765625,,0.0154799036230808,,0.0136623177012977,
france_cac40,indicators,dnfs,29,3,133.12136986062876,8.407765214177484,120.38521679099034,9.913938359893052,0.016419177685300167,0.0010437895327118306,0.0148615536366514,0.001233067878662454
france_cac40,indicators,linear_regression,29,1,211.94184680099116,,196.47883075613936,,0.0263124964886807,,0.0243976156447551,
france_cac40,indicators,naive_persistence,30,1,89.74869405791179,,75.3450439453125,,0.0111127258986364,,0.0093363984629334,
france_cac40,indicators,dnfs,30,3,95.1130644346855,5.270808805867466,83.61811559086647,5.4989910049019874,0.011766125745996699,0.0006567271275560192,0.0103653554838863,0.0006862611282301548
france_cac40,indicators,cnn1d,30,3,98.43809643542126,13.047538483919622,85.83174077885478,14.339834342986999,0.012185483552252333,0.0016161536747281925,0.010627746224214633,0.0017623386511532609
france_cac40,indicators,lstm_gru,30,3,104.78398290763432,11.822476433640944,91.48148673725728,9.18882274701089,0.012975902232594367,0.0014777374119821843,0.011349055099274833,0.0011495878870275463
france_cac40,indicators,linear_regression,30,1,106.96420709505806,,96.81818088714368,,0.0132696672304586,,0.0120156881150262,
france_cac40,indicators,dnfs,31,3,40.24173975662504,8.553588561757701,33.27851211883563,5.489600773428614,0.004958144295378033,0.0010471925035827443,0.004100251096347333,0.0006764321039699873
france_cac40,indicators,lstm_gru,31,3,50.04447161842668,13.108224291376029,40.62778082299942,9.374388731961377,0.006163039156951066,0.0016110242234818016,0.00500758823089,0.0011568847630391921
france_cac40,indicators,cnn1d,31,3,51.55887586281446,16.256361540545264,42.03380886730716,12.656483985044188,0.006351272970762634,0.002003484530091854,0.005181987594687233,0.0015646287906505923
france_cac40,indicators,naive_persistence,31,1,53.68843064262055,,42.665576171875,,0.0066081184904293,,0.005258076821006,
france_cac40,indicators,linear_regression,31,1,158.51664213189713,,130.53159402587403,,0.0197044973839285,,0.0162185334157824,
france_cac40,indicators,linear_regression,32,1,85.65824399825624,,72.74153810072649,,0.0104119496832748,,0.0088615404943258,
france_cac40,indicators,lstm_gru,32,3,96.26723640572641,8.952578867617355,81.15188078269466,12.85244635759478,0.011713750928538167,0.0011134996513326994,0.009887944167726299,0.001569969460591684
france_cac40,indicators,naive_persistence,32,1,102.81358919436344,,92.1739990234375,,0.0125324406565578,,0.0112360941638677,
france_cac40,indicators,cnn1d,32,3,103.39120502028204,4.828705639675506,82.78029670112,4.313591524903464,0.0125695436712612,0.0005979192126922132,0.0100937837740573,0.0005325069141877138
france_cac40,indicators,dnfs,32,3,105.21316201210648,12.034442239783377,92.44859428026763,14.752893258630479,0.0128201990040004,0.0014881134339101998,0.011265924030947833,0.0017991644787129907
france_cac40,indicators,dnfs,33,3,211.28558740745424,26.50274740245077,181.68232926087592,23.977780921745133,0.025274813931488,0.0032243131225257703,0.021800006342802002,0.002916622543520744
france_cac40,indicators,cnn1d,33,3,217.38033308334124,89.40848798661156,187.31220492731222,80.51758451915057,0.026065461666965866,0.010941377672502748,0.022524367877184367,0.009846190561421742
france_cac40,indicators,naive_persistence,33,1,239.4591709343239,,207.151123046875,,0.028708898559975,,0.0249030368502171,
france_cac40,indicators,lstm_gru,33,3,245.53361514945996,32.22364896943585,212.95652686762938,29.3657321066156,0.029459231828051935,0.003942078613242658,0.025618394222588003,0.003589493139047276
france_cac40,indicators,linear_regression,33,1,317.9005864034479,,277.1397610215265,,0.0383660740474516,,0.0335082601025136,
france_cac40,indicators,linear_regression,34,1,422.3751384793943,,410.8280300709868,,0.0523245539431331,,0.0507807669630779,
france_cac40,indicators,cnn1d,34,3,484.5717797649666,70.75968849348557,466.2676741219664,64.86571716853067,0.05981893593216984,0.008454612807668183,0.05743022651799747,0.007740137270112654
france_cac40,indicators,lstm_gru,34,3,494.149701632544,5.8718338265560055,476.01027102173265,5.448513551018828,0.06099407100442753,0.0007018044711392019,0.05861935060292623,0.0006503904820385248
france_cac40,indicators,dnfs,34,3,505.1554613998448,6.541782802726265,485.15977051283016,4.951544996269147,0.06231175177703684,0.0007836971736288715,0.0597107129486275,0.0005899004130839815
france_cac40,indicators,naive_persistence,34,1,507.6300248811107,,487.541796875,,0.0626071512347792,,0.0599949396479518,
france_cac40,indicators,dnfs,35,3,399.1928345043245,20.608316181092093,371.42391621419273,20.998555363277465,0.0497342811170317,0.0026459345723728726,0.046362535682496764,0.0026913062375973494
france_cac40,indicators,cnn1d,35,3,400.11323714610904,56.12606778235812,370.88785015916136,57.65461415658023,0.04987177474823643,0.007190860947322399,0.04631539600777207,0.007374465983282595
france_cac40,indicators,naive_persistence,35,1,424.8950690446301,,397.1163330078125,,0.0530355979949006,,0.0496577557104465,
france_cac40,indicators,lstm_gru,35,3,425.8944098733588,14.35101525543751,397.97525945219314,14.270654565236692,0.0531652634309826,0.0018505969609791022,0.04977007561547644,0.0018369246652043714
france_cac40,indicators,linear_regression,35,1,426.71473016019496,,396.1992081913271,,0.0532755487274644,,0.0495463145316787,
france_cac40,indicators,lstm_gru,36,3,100.51698010434397,3.7711613785191918,82.18321847382755,4.071357806382831,0.0123758634573368,0.0004610341163642933,0.010143663677933434,0.0005037857138805032
france_cac40,indicators,naive_persistence,36,1,101.2344470102602,,83.2729736328125,,0.0124642522643832,,0.01027818992996,
france_cac40,indicators,dnfs,36,3,106.09985991097962,2.003588860511283,86.83481186947215,1.4283413390414572,0.013061998145427633,0.00024308133921374498,0.010720158253932065,0.00017781223586524312
france_cac40,indicators,linear_regression,36,1,120.55792028685237,,99.10008872188956,,0.0148632377278569,,0.0122532502347128,
