model,horizon_step,forecast_count,mae,rmse,mape,r2,price_mae,price_rmse,price_mape,price_r2
naive_persistence,19,37,0.041171183009008,0.0513085232829044,100.0,-0.0684430528622894,107.69160420185813,131.9924073009782,4.067643886167712,0.9243425923808756
naive_persistence,20,37,0.0407503582646428,0.0508658320749478,100.0,-0.0921626370746346,107.11836201435813,133.75027549774717,4.015083319281507,0.9223895615737318
rnn,1,38,0.0081801297646275,0.0105148264201873,108.09777644608457,0.053425187074376,21.76831809622269,28.08561433947428,0.8165537369013811,0.9965520081160056
rnn,2,37,0.0142935625053312,0.0183448845238367,130.9286384838843,-0.0512523345163438,36.8858346684312,47.39857929108173,1.4219500270600265,0.9895711039008434
rnn,3,37,0.0158752462778324,0.0199767566225149,104.52577583345123,-0.0385827386954633,40.85749686003694,51.57113256435777,1.580103691422879,0.987329870787139
rnn,4,37,0.0173786698907234,0.0223169222733901,100.1732774656109,-0.1188320606058244,44.451824405512,57.55687107866837,1.72676420594167,0.9847302560687892
rnn,5,37,0.0220039610389036,0.0275339644127469,113.19408539534044,-0.1064544285349589,57.17876042770206,70.49420470401432,2.1783600311094564,0.977658481793278
rnn,6,37,0.0248504187320649,0.0322313257188188,221.06244372907628,-0.0498091265496578,65.23140914906308,82.84541544857859,2.461359828564615,0.9680121117164078
rnn,7,37,0.0248972736147345,0.0312569752872481,135.21878029531857,-0.0334000299727634,65.22268048154638,81.35952012356981,2.474496869879344,0.9705359701294778
rnn,8,37,0.0248133801767699,0.0319993840152111,101.49942993847172,-0.0379843487961764,64.34077266208119,82.15210504755564,2.468823222077696,0.9698962908227872
rnn,9,37,0.0229494912766242,0.0299715673406967,115.27499328880856,-0.0439173789191991,58.84339176864124,76.95723155744167,2.280477021117017,0.972987317542198
rnn,10,37,0.0280357480893322,0.0333240717082615,126.97931015879682,-0.0646343509869773,72.78132178043074,87.38064684825915,2.786748424832709,0.9654939372677682
rnn,11,37,0.0298591408655536,0.0399840091000107,113.47179751107753,-0.1029966457695006,77.15386932753265,103.9846658200923,2.9685084230454093,0.9500380259457534
rnn,12,37,0.0344366238237097,0.0441178488773905,110.3375512932308,-0.0796817880956362,89.04806078024117,113.9096499511572,3.430762579760429,0.9421117834998736
rnn,13,37,0.0348685852015352,0.0441666190919006,162.39966382513336,-0.0926993301076286,90.31556614606762,114.27895055172822,3.4539055505906635,0.939542545475368
rnn,14,37,0.0329372566739554,0.0457949846588745,164.36512458390905,-0.1754689336961403,85.08810425198723,118.75249390144197,3.2562560002116414,0.9325363240612812
rnn,15,37,0.0365724218753893,0.0465861595593244,191.1484023207888,-0.2268988574421739,94.23910995670256,121.75506982822652,3.5924100351349573,0.9302578827188966
rnn,16,37,0.039121279732465,0.0483238426357756,227.14725747728312,-0.1679616665256584,102.65931986004766,127.39046862216438,3.853885094210481,0.923877176256536
rnn,17,37,0.0390586951763939,0.0499245519547973,117.77175331969728,-0.2017207747473905,101.51109506195718,131.97000715445324,3.824970840427041,0.921685010594112
rnn,18,37,0.0402953308775746,0.0514630451299917,158.33213558569005,-0.1416806984912766,103.69258534767071,132.28970476024895,3.9506041931787297,0.9211633118306553
rnn,19,37,0.0424813042788307,0.0525572892135278,118.18685964523384,-0.1210842810326393,110.82200074657976,137.24913969322176,4.173563236292086,0.9181963242447304
rnn,20,37,0.0422168174103328,0.0527314226560644,113.267189614019,-0.1737456229852443,110.63871415966624,140.7673434138801,4.1352398825366095,0.914032440971591
