fold,forecast_origin,forecast_end,train_samples,validation_samples,train_target_start,train_target_end,validation_target_start,validation_target_end,target_date,horizon_step
8,2023-03-14T00:00:00,2023-04-11T00:00:00,4597,985,2000-11-22T00:00:00,2019-03-28T00:00:00,2019-03-29T00:00:00,2023-03-14T00:00:00,2023-03-31T00:00:00,13
8,2023-03-14T00:00:00,2023-04-11T00:00:00,4597,985,2000-11-22T00:00:00,2019-03-28T00:00:00,2019-03-29T00:00:00,2023-03-14T00:00:00,2023-04-03T00:00:00,14
8,2023-03-14T00:00:00,2023-04-11T00:00:00,4597,985,2000-11-22T00:00:00,2019-03-28T00:00:00,2019-03-29T00:00:00,2023-03-14T00:00:00,2023-04-04T00:00:00,15
8,2023-03-14T00:00:00,2023-04-11T00:00:00,4597,985,2000-11-22T00:00:00,2019-03-28T00:00:00,2019-03-29T00:00:00,2023-03-14T00:00:00,2023-04-05T00:00:00,16
8,2023-03-14T00:00:00,2023-04-11T00:00:00,4597,985,2000-11-22T00:00:00,2019-03-28T00:00:00,2019-03-29T00:00:00,2023-03-14T00:00:00,2023-04-06T00:00:00,17
8,2023-03-14T00:00:00,2023-04-11T00:00:00,4597,985,2000-11-22T00:00:00,2019-03-28T00:00:00,2019-03-29T00:00:00,2023-03-14T00:00:00,2023-04-07T00:00:00,18
8,2023-03-14T00:00:00,2023-04-11T00:00:00,4597,985,2000-11-22T00:00:00,2019-03-28T00:00:00,2019-03-29T00:00:00,2023-03-14T00:00:00,2023-04-10T00:00:00,19
8,2023-03-14T00:00:00,2023-04-11T00:00:00,4597,985,2000-11-22T00:00:00,2019-03-28T00:00:00,2019-03-29T00:00:00,2023-03-14T00:00:00,2023-04-11T00:00:00,20
9,2023-04-11T00:00:00,2023-05-11T00:00:00,4597,985,2000-12-20T00:00:00,2019-04-26T00:00:00,2019-04-29T00:00:00,2023-04-11T00:00:00,2023-04-12T00:00:00,1
9,2023-04-11T00:00:00,2023-05-11T00:00:00,4597,985,2000-12-20T00:00:00,2019-04-26T00:00:00,2019-04-29T00:00:00,2023-04-11T00:00:00,2023-04-13T00:00:00,2
9,2023-04-11T00:00:00,2023-05-11T00:00:00,4597,985,2000-12-20T00:00:00,2019-04-26T00:00:00,2019-04-29T00:00:00,2023-04-11T00:00:00,2023-04-14T00:00:00,3
9,2023-04-11T00:00:00,2023-05-11T00:00:00,4597,985,2000-12-20T00:00:00,2019-04-26T00:00:00,2019-04-29T00:00:00,2023-04-11T00:00:00,2023-04-17T00:00:00,4
9,2023-04-11T00:00:00,2023-05-11T00:00:00,4597,985,2000-12-20T00:00:00,2019-04-26T00:00:00,2019-04-29T00:00:00,2023-04-11T00:00:00,2023-04-18T00:00:00,5
9,2023-04-11T00:00:00,2023-05-11T00:00:00,4597,985,2000-12-20T00:00:00,2019-04-26T00:00:00,2019-04-29T00:00:00,2023-04-11T00:00:00,2023-04-19T00:00:00,6
9,2023-04-11T00:00:00,2023-05-11T00:00:00,4597,985,2000-12-20T00:00:00,2019-04-26T00:00:00,2019-04-29T00:00:00,2023-04-11T00:00:00,2023-04-20T00:00:00,7
9,2023-04-11T00:00:00,2023-05-11T00:00:00,4597,985,2000-12-20T00:00:00,2019-04-26T00:00:00,2019-04-29T00:00:00,2023-04-11T00:00:00,2023-04-24T00:00:00,8
9,2023-04-11T00:00:00,2023-05-11T00:00:00,4597,985,2000-12-20T00:00:00,2019-04-26T00:00:00,2019-04-29T00:00:00,2023-04-11T00:00:00,2023-04-25T00:00:00,9
9,2023-04-11T00:00:00,2023-05-11T00:00:00,4597,985,2000-12-20T00:00:00,2019-04-26T00:00:00,2019-04-29T00:00:00,2023-04-11T00:00:00,2023-04-26T00:00:00,10
9,2023-04-11T00:00:00,2023-05-11T00:00:00,4597,985,2000-12-20T00:00:00,2019-04-26T00:00:00,2019-04-29T00:00:00,2023-04-11T00:00:00,2023-04-27T00:00:00,11
9,2023-04-11T00:00:00,2023-05-11T00:00:00,4597,985,2000-12-20T00:00:00,2019-04-26T00:00:00,2019-04-29T00:00:00,2023-04-11T00:00:00,2023-04-28T00:00:00,12
9,2023-04-11T00:00:00,2023-05-11T00:00:00,4597,985,2000-12-20T00:00:00,2019-04-26T00:00:00,2019-04-29T00:00:00,2023-04-11T00:00:00,2023-05-02T00:00:00,13
9,2023-04-11T00:00:00,2023-05-11T00:00:00,4597,985,2000-12-20T00:00:00,2019-04-26T00:00:00,2019-04-29T00:00:00,2023-04-11T00:00:00,2023-05-03T00:00:00,14
9,2023-04-11T00:00:00,2023-05-11T00:00:00,4597,985,2000-12-20T00:00:00,2019-04-26T00:00:00,2019-04-29T00:00:00,2023-04-11T00:00:00,2023-05-04T00:00:00,15
9,2023-04-11T00:00:00,2023-05-11T00:00:00,4597,985,2000-12-20T00:00:00,2019-04-26T00:00:00,2019-04-29T00:00:00,2023-04-11T00:00:00,2023-05-05T00:00:00,16
9,2023-04-11T00:00:00,2023-05-11T00:00:00,4597,985,2000-12-20T00:00:00,2019-04-26T00:00:00,2019-04-29T00:00:00,2023-04-11T00:00:00,2023-05-08T00:00:00,17
9,2023-04-11T00:00:00,2023-05-11T00:00:00,4597,985,2000-12-20T00:00:00,2019-04-26T00:00:00,2019-04-29T00:00:00,2023-04-11T00:00:00,2023-05-09T00:00:00,18
9,2023-04-11T00:00:00,2023-05-11T00:00:00,4597,985,2000-12-20T00:00:00,2019-04-26T00:00:00,2019-04-29T00:00:00,2023-04-11T00:00:00,2023-05-10T00:00:00,19
9,2023-04-11T00:00:00,2023-05-11T00:00:00,4597,985,2000-12-20T00:00:00,2019-04-26T00:00:00,2019-04-29T00:00:00,2023-04-11T00:00:00,2023-05-11T00:00:00,20
10,2023-05-11T00:00:00,2023-06-09T00:00:00,4597,985,2001-01-25T00:00:00,2019-05-27T00:00:00,2019-05-28T00:00:00,2023-05-11T00:00:00,2023-05-12T00:00:00,1
10,2023-05-11T00:00:00,2023-06-09T00:00:00,4597,985,2001-01-25T00:00:00,2019-05-27T00:00:00,2019-05-28T00:00:00,2023-05-11T00:00:00,2023-05-15T00:00:00,2
10,2023-05-11T00:00:00,2023-06-09T00:00:00,4597,985,2001-01-25T00:00:00,2019-05-27T00:00:00,2019-05-28T00:00:00,2023-05-11T00:00:00,2023-05-16T00:00:00,3
10,2023-05-11T00:00:00,2023-06-09T00:00:00,4597,985,2001-01-25T00:00:00,2019-05-27T00:00:00,2019-05-28T00:00:00,2023-05-11T00:00:00,2023-05-17T00:00:00,4
10,2023-05-11T00:00:00,2023-06-09T00:00:00,4597,985,2001-01-25T00:00:00,2019-05-27T00:00:00,2019-05-28T00:00:00,2023-05-11T00:00:00,2023-05-18T00:00:00,5
10,2023-05-11T00:00:00,2023-06-09T00:00:00,4597,985,2001-01-25T00:00:00,2019-05-27T00:00:00,2019-05-28T00:00:00,2023-05-11T00:00:00,2023-05-22T00:00:00,6
10,2023-05-11T00:00:00,2023-06-09T00:00:00,4597,985,2001-01-25T00:00:00,2019-05-27T00:00:00,2019-05-28T00:00:00,2023-05-11T00:00:00,2023-05-23T00:00:00,7
10,2023-05-11T00:00:00,2023-06-09T00:00:00,4597,985,2001-01-25T00:00:00,2019-05-27T00:00:00,2019-05-28T00:00:00,2023-05-11T00:00:00,2023-05-24T00:00:00,8
10,2023-05-11T00:00:00,2023-06-09T00:00:00,4597,985,2001-01-25T00:00:00,2019-05-27T00:00:00,2019-05-28T00:00:00,2023-05-11T00:00:00,2023-05-25T00:00:00,9
10,2023-05-11T00:00:00,2023-06-09T00:00:00,4597,985,2001-01-25T00:00:00,2019-05-27T00:00:00,2019-05-28T00:00:00,2023-05-11T00:00:00,2023-05-26T00:00:00,10
10,2023-05-11T00:00:00,2023-06-09T00:00:00,4597,985,2001-01-25T00:00:00,2019-05-27T00:00:00,2019-05-28T00:00:00,2023-05-11T00:00:00,2023-05-29T00:00:00,11
10,2023-05-11T00:00:00,2023-06-09T00:00:00,4597,985,2001-01-25T00:00:00,2019-05-27T00:00:00,2019-05-28T00:00:00,2023-05-11T00:00:00,2023-05-30T00:00:00,12
10,2023-05-11T00:00:00,2023-06-09T00:00:00,4597,985,2001-01-25T00:00:00,2019-05-27T00:00:00,2019-05-28T00:00:00,2023-05-11T00:00:00,2023-05-31T00:00:00,13
10,2023-05-11T00:00:00,2023-06-09T00:00:00,4597,985,2001-01-25T00:00:00,2019-05-27T00:00:00,2019-05-28T00:00:00,2023-05-11T00:00:00,2023-06-01T00:00:00,14
10,2023-05-11T00:00:00,2023-06-09T00:00:00,4597,985,2001-01-25T00:00:00,2019-05-27T00:00:00,2019-05-28T00:00:00,2023-05-11T00:00:00,2023-06-02T00:00:00,15
10,2023-05-11T00:00:00,2023-06-09T00:00:00,4597,985,2001-01-25T00:00:00,2019-05-27T00:00:00,2019-05-28T00:00:00,2023-05-11T00:00:00,2023-06-05T00:00:00,16
10,2023-05-11T00:00:00,2023-06-09T00:00:00,4597,985,2001-01-25T00:00:00,2019-05-27T00:00:00,2019-05-28T00:00:00,2023-05-11T00:00:00,2023-06-06T00:00:00,17
10,2023-05-11T00:00:00,2023-06-09T00:00:00,4597,985,2001-01-25T00:00:00,2019-05-27T00:00:00,2019-05-28T00:00:00,2023-05-11T00:00:00,2023-06-07T00:00:00,18
10,2023-05-11T00:00:00,2023-06-09T00:00:00,4597,985,2001-01-25T00:00:00,2019-05-27T00:00:00,2019-05-28T00:00:00,2023-05-11T00:00:00,2023-06-08T00:00:00,19
10,2023-05-11T00:00:00,2023-06-09T00:00:00,4597,985,2001-01-25T00:00:00,2019-05-27T00:00:00,2019-05-28T00:00:00,2023-05-11T00:00:00,2023-06-09T00:00:00,20
11,2023-06-09T00:00:00,2023-07-12T00:00:00,4597,985,2001-02-22T00:00:00,2019-06-27T00:00:00,2019-06-28T00:00:00,2023-06-09T00:00:00,2023-06-12T00:00:00,1
11,2023-06-09T00:00:00,2023-07-12T00:00:00,4597,985,2001-02-22T00:00:00,2019-06-27T00:00:00,2019-06-28T00:00:00,2023-06-09T00:00:00,2023-06-13T00:00:00,2
11,2023-06-09T00:00:00,2023-07-12T00:00:00,4597,985,2001-02-22T00:00:00,2019-06-27T00:00:00,2019-06-28T00:00:00,2023-06-09T00:00:00,2023-06-14T00:00:00,3
11,2023-06-09T00:00:00,2023-07-12T00:00:00,4597,985,2001-02-22T00:00:00,2019-06-27T00:00:00,2019-06-28T00:00:00,2023-06-09T00:00:00,2023-06-15T00:00:00,4
11,2023-06-09T00:00:00,2023-07-12T00:00:00,4597,985,2001-02-22T00:00:00,2019-06-27T00:00:00,2019-06-28T00:00:00,2023-06-09T00:00:00,2023-06-16T00:00:00,5
11,2023-06-09T00:00:00,2023-07-12T00:00:00,4597,985,2001-02-22T00:00:00,2019-06-27T00:00:00,2019-06-28T00:00:00,2023-06-09T00:00:00,2023-06-19T00:00:00,6
11,2023-06-09T00:00:00,2023-07-12T00:00:00,4597,985,2001-02-22T00:00:00,2019-06-27T00:00:00,2019-06-28T00:00:00,2023-06-09T00:00:00,2023-06-20T00:00:00,7
11,2023-06-09T00:00:00,2023-07-12T00:00:00,4597,985,2001-02-22T00:00:00,2019-06-27T00:00:00,2019-06-28T00:00:00,2023-06-09T00:00:00,2023-06-21T00:00:00,8
11,2023-06-09T00:00:00,2023-07-12T00:00:00,4597,985,2001-02-22T00:00:00,2019-06-27T00:00:00,2019-06-28T00:00:00,2023-06-09T00:00:00,2023-06-22T00:00:00,9
11,2023-06-09T00:00:00,2023-07-12T00:00:00,4597,985,2001-02-22T00:00:00,2019-06-27T00:00:00,2019-06-28T00:00:00,2023-06-09T00:00:00,2023-06-23T00:00:00,10
11,2023-06-09T00:00:00,2023-07-12T00:00:00,4597,985,2001-02-22T00:00:00,2019-06-27T00:00:00,2019-06-28T00:00:00,2023-06-09T00:00:00,2023-06-26T00:00:00,11
11,2023-06-09T00:00:00,2023-07-12T00:00:00,4597,985,2001-02-22T00:00:00,2019-06-27T00:00:00,2019-06-28T00:00:00,2023-06-09T00:00:00,2023-06-27T00:00:00,12
11,2023-06-09T00:00:00,2023-07-12T00:00:00,4597,985,2001-02-22T00:00:00,2019-06-27T00:00:00,2019-06-28T00:00:00,2023-06-09T00:00:00,2023-07-03T00:00:00,13
11,2023-06-09T00:00:00,2023-07-12T00:00:00,4597,985,2001-02-22T00:00:00,2019-06-27T00:00:00,2019-06-28T00:00:00,2023-06-09T00:00:00,2023-07-04T00:00:00,14
11,2023-06-09T00:00:00,2023-07-12T00:00:00,4597,985,2001-02-22T00:00:00,2019-06-27T00:00:00,2019-06-28T00:00:00,2023-06-09T00:00:00,2023-07-05T00:00:00,15
11,2023-06-09T00:00:00,2023-07-12T00:00:00,4597,985,2001-02-22T00:00:00,2019-06-27T00:00:00,2019-06-28T00:00:00,2023-06-09T00:00:00,2023-07-06T00:00:00,16
11,2023-06-09T00:00:00,2023-07-12T00:00:00,4597,985,2001-02-22T00:00:00,2019-06-27T00:00:00,2019-06-28T00:00:00,2023-06-09T00:00:00,2023-07-07T00:00:00,17
11,2023-06-09T00:00:00,2023-07-12T00:00:00,4597,985,2001-02-22T00:00:00,2019-06-27T00:00:00,2019-06-28T00:00:00,2023-06-09T00:00:00,2023-07-10T00:00:00,18
11,2023-06-09T00:00:00,2023-07-12T00:00:00,4597,985,2001-02-22T00:00:00,2019-06-27T00:00:00,2019-06-28T00:00:00,2023-06-09T00:00:00,2023-07-11T00:00:00,19
11,2023-06-09T00:00:00,2023-07-12T00:00:00,4597,985,2001-02-22T00:00:00,2019-06-27T00:00:00,2019-06-28T00:00:00,2023-06-09T00:00:00,2023-07-12T00:00:00,20
12,2023-07-12T00:00:00,2023-08-09T00:00:00,4597,985,2001-03-29T00:00:00,2019-07-26T00:00:00,2019-07-29T00:00:00,2023-07-12T00:00:00,2023-07-13T00:00:00,1
12,2023-07-12T00:00:00,2023-08-09T00:00:00,4597,985,2001-03-29T00:00:00,2019-07-26T00:00:00,2019-07-29T00:00:00,2023-07-12T00:00:00,2023-07-14T00:00:00,2
12,2023-07-12T00:00:00,2023-08-09T00:00:00,4597,985,2001-03-29T00:00:00,2019-07-26T00:00:00,2019-07-29T00:00:00,2023-07-12T00:00:00,2023-07-17T00:00:00,3
12,2023-07-12T00:00:00,2023-08-09T00:00:00,4597,985,2001-03-29T00:00:00,2019-07-26T00:00:00,2019-07-29T00:00:00,2023-07-12T00:00:00,2023-07-18T00:00:00,4
12,2023-07-12T00:00:00,2023-08-09T00:00:00,4597,985,2001-03-29T00:00:00,2019-07-26T00:00:00,2019-07-29T00:00:00,2023-07-12T00:00:00,2023-07-19T00:00:00,5
12,2023-07-12T00:00:00,2023-08-09T00:00:00,4597,985,2001-03-29T00:00:00,2019-07-26T00:00:00,2019-07-29T00:00:00,2023-07-12T00:00:00,2023-07-20T00:00:00,6
12,2023-07-12T00:00:00,2023-08-09T00:00:00,4597,985,2001-03-29T00:00:00,2019-07-26T00:00:00,2019-07-29T00:00:00,2023-07-12T00:00:00,2023-07-21T00:00:00,7
12,2023-07-12T00:00:00,2023-08-09T00:00:00,4597,985,2001-03-29T00:00:00,2019-07-26T00:00:00,2019-07-29T00:00:00,2023-07-12T00:00:00,2023-07-24T00:00:00,8
12,2023-07-12T00:00:00,2023-08-09T00:00:00,4597,985,2001-03-29T00:00:00,2019-07-26T00:00:00,2019-07-29T00:00:00,2023-07-12T00:00:00,2023-07-25T00:00:00,9
12,2023-07-12T00:00:00,2023-08-09T00:00:00,4597,985,2001-03-29T00:00:00,2019-07-26T00:00:00,2019-07-29T00:00:00,2023-07-12T00:00:00,2023-07-26T00:00:00,10
12,2023-07-12T00:00:00,2023-08-09T00:00:00,4597,985,2001-03-29T00:00:00,2019-07-26T00:00:00,2019-07-29T00:00:00,2023-07-12T00:00:00,2023-07-27T00:00:00,11
12,2023-07-12T00:00:00,2023-08-09T00:00:00,4597,985,2001-03-29T00:00:00,2019-07-26T00:00:00,2019-07-29T00:00:00,2023-07-12T00:00:00,2023-07-28T00:00:00,12
12,2023-07-12T00:00:00,2023-08-09T00:00:00,4597,985,2001-03-29T00:00:00,2019-07-26T00:00:00,2019-07-29T00:00:00,2023-07-12T00:00:00,2023-07-31T00:00:00,13
12,2023-07-12T00:00:00,2023-08-09T00:00:00,4597,985,2001-03-29T00:00:00,2019-07-26T00:00:00,2019-07-29T00:00:00,2023-07-12T00:00:00,2023-08-01T00:00:00,14
12,2023-07-12T00:00:00,2023-08-09T00:00:00,4597,985,2001-03-29T00:00:00,2019-07-26T00:00:00,2019-07-29T00:00:00,2023-07-12T00:00:00,2023-08-02T00:00:00,15
12,2023-07-12T00:00:00,2023-08-09T00:00:00,4597,985,2001-03-29T00:00:00,2019-07-26T00:00:00,2019-07-29T00:00:00,2023-07-12T00:00:00,2023-08-03T00:00:00,16
12,2023-07-12T00:00:00,2023-08-09T00:00:00,4597,985,2001-03-29T00:00:00,2019-07-26T00:00:00,2019-07-29T00:00:00,2023-07-12T00:00:00,2023-08-04T00:00:00,17
12,2023-07-12T00:00:00,2023-08-09T00:00:00,4597,985,2001-03-29T00:00:00,2019-07-26T00:00:00,2019-07-29T00:00:00,2023-07-12T00:00:00,2023-08-07T00:00:00,18
12,2023-07-12T00:00:00,2023-08-09T00:00:00,4597,985,2001-03-29T00:00:00,2019-07-26T00:00:00,2019-07-29T00:00:00,2023-07-12T00:00:00,2023-08-08T00:00:00,19
12,2023-07-12T00:00:00,2023-08-09T00:00:00,4597,985,2001-03-29T00:00:00,2019-07-26T00:00:00,2019-07-29T00:00:00,2023-07-12T00:00:00,2023-08-09T00:00:00,20
13,2023-08-09T00:00:00,2023-09-07T00:00:00,4597,985,2001-04-27T00:00:00,2019-08-28T00:00:00,2019-08-29T00:00:00,2023-08-09T00:00:00,2023-08-10T00:00:00,1
13,2023-08-09T00:00:00,2023-09-07T00:00:00,4597,985,2001-04-27T00:00:00,2019-08-28T00:00:00,2019-08-29T00:00:00,2023-08-09T00:00:00,2023-08-11T00:00:00,2
13,2023-08-09T00:00:00,2023-09-07T00:00:00,4597,985,2001-04-27T00:00:00,2019-08-28T00:00:00,2019-08-29T00:00:00,2023-08-09T00:00:00,2023-08-14T00:00:00,3
13,2023-08-09T00:00:00,2023-09-07T00:00:00,4597,985,2001-04-27T00:00:00,2019-08-28T00:00:00,2019-08-29T00:00:00,2023-08-09T00:00:00,2023-08-15T00:00:00,4
13,2023-08-09T00:00:00,2023-09-07T00:00:00,4597,985,2001-04-27T00:00:00,2019-08-28T00:00:00,2019-08-29T00:00:00,2023-08-09T00:00:00,2023-08-16T00:00:00,5
13,2023-08-09T00:00:00,2023-09-07T00:00:00,4597,985,2001-04-27T00:00:00,2019-08-28T00:00:00,2019-08-29T00:00:00,2023-08-09T00:00:00,2023-08-17T00:00:00,6
13,2023-08-09T00:00:00,2023-09-07T00:00:00,4597,985,2001-04-27T00:00:00,2019-08-28T00:00:00,2019-08-29T00:00:00,2023-08-09T00:00:00,2023-08-18T00:00:00,7
13,2023-08-09T00:00:00,2023-09-07T00:00:00,4597,985,2001-04-27T00:00:00,2019-08-28T00:00:00,2019-08-29T00:00:00,2023-08-09T00:00:00,2023-08-21T00:00:00,8
13,2023-08-09T00:00:00,2023-09-07T00:00:00,4597,985,2001-04-27T00:00:00,2019-08-28T00:00:00,2019-08-29T00:00:00,2023-08-09T00:00:00,2023-08-22T00:00:00,9
13,2023-08-09T00:00:00,2023-09-07T00:00:00,4597,985,2001-04-27T00:00:00,2019-08-28T00:00:00,2019-08-29T00:00:00,2023-08-09T00:00:00,2023-08-23T00:00:00,10
13,2023-08-09T00:00:00,2023-09-07T00:00:00,4597,985,2001-04-27T00:00:00,2019-08-28T00:00:00,2019-08-29T00:00:00,2023-08-09T00:00:00,2023-08-24T00:00:00,11
13,2023-08-09T00:00:00,2023-09-07T00:00:00,4597,985,2001-04-27T00:00:00,2019-08-28T00:00:00,2019-08-29T00:00:00,2023-08-09T00:00:00,2023-08-25T00:00:00,12
13,2023-08-09T00:00:00,2023-09-07T00:00:00,4597,985,2001-04-27T00:00:00,2019-08-28T00:00:00,2019-08-29T00:00:00,2023-08-09T00:00:00,2023-08-28T00:00:00,13
13,2023-08-09T00:00:00,2023-09-07T00:00:00,4597,985,2001-04-27T00:00:00,2019-08-28T00:00:00,2019-08-29T00:00:00,2023-08-09T00:00:00,2023-08-29T00:00:00,14
13,2023-08-09T00:00:00,2023-09-07T00:00:00,4597,985,2001-04-27T00:00:00,2019-08-28T00:00:00,2019-08-29T00:00:00,2023-08-09T00:00:00,2023-08-31T00:00:00,15
13,2023-08-09T00:00:00,2023-09-07T00:00:00,4597,985,2001-04-27T00:00:00,2019-08-28T00:00:00,2019-08-29T00:00:00,2023-08-09T00:00:00,2023-09-01T00:00:00,16
13,2023-08-09T00:00:00,2023-09-07T00:00:00,4597,985,2001-04-27T00:00:00,2019-08-28T00:00:00,2019-08-29T00:00:00,2023-08-09T00:00:00,2023-09-04T00:00:00,17
13,2023-08-09T00:00:00,2023-09-07T00:00:00,4597,985,2001-04-27T00:00:00,2019-08-28T00:00:00,2019-08-29T00:00:00,2023-08-09T00:00:00,2023-09-05T00:00:00,18
13,2023-08-09T00:00:00,2023-09-07T00:00:00,4597,985,2001-04-27T00:00:00,2019-08-28T00:00:00,2019-08-29T00:00:00,2023-08-09T00:00:00,2023-09-06T00:00:00,19
13,2023-08-09T00:00:00,2023-09-07T00:00:00,4597,985,2001-04-27T00:00:00,2019-08-28T00:00:00,2019-08-29T00:00:00,2023-08-09T00:00:00,2023-09-07T00:00:00,20
14,2023-09-07T00:00:00,2023-10-05T00:00:00,4597,985,2001-05-25T00:00:00,2019-09-26T00:00:00,2019-09-27T00:00:00,2023-09-07T00:00:00,2023-09-08T00:00:00,1
14,2023-09-07T00:00:00,2023-10-05T00:00:00,4597,985,2001-05-25T00:00:00,2019-09-26T00:00:00,2019-09-27T00:00:00,2023-09-07T00:00:00,2023-09-11T00:00:00,2
14,2023-09-07T00:00:00,2023-10-05T00:00:00,4597,985,2001-05-25T00:00:00,2019-09-26T00:00:00,2019-09-27T00:00:00,2023-09-07T00:00:00,2023-09-12T00:00:00,3
14,2023-09-07T00:00:00,2023-10-05T00:00:00,4597,985,2001-05-25T00:00:00,2019-09-26T00:00:00,2019-09-27T00:00:00,2023-09-07T00:00:00,2023-09-13T00:00:00,4
14,2023-09-07T00:00:00,2023-10-05T00:00:00,4597,985,2001-05-25T00:00:00,2019-09-26T00:00:00,2019-09-27T00:00:00,2023-09-07T00:00:00,2023-09-14T00:00:00,5
14,2023-09-07T00:00:00,2023-10-05T00:00:00,4597,985,2001-05-25T00:00:00,2019-09-26T00:00:00,2019-09-27T00:00:00,2023-09-07T00:00:00,2023-09-15T00:00:00,6
14,2023-09-07T00:00:00,2023-10-05T00:00:00,4597,985,2001-05-25T00:00:00,2019-09-26T00:00:00,2019-09-27T00:00:00,2023-09-07T00:00:00,2023-09-18T00:00:00,7
14,2023-09-07T00:00:00,2023-10-05T00:00:00,4597,985,2001-05-25T00:00:00,2019-09-26T00:00:00,2019-09-27T00:00:00,2023-09-07T00:00:00,2023-09-19T00:00:00,8
14,2023-09-07T00:00:00,2023-10-05T00:00:00,4597,985,2001-05-25T00:00:00,2019-09-26T00:00:00,2019-09-27T00:00:00,2023-09-07T00:00:00,2023-09-20T00:00:00,9
14,2023-09-07T00:00:00,2023-10-05T00:00:00,4597,985,2001-05-25T00:00:00,2019-09-26T00:00:00,2019-09-27T00:00:00,2023-09-07T00:00:00,2023-09-21T00:00:00,10
14,2023-09-07T00:00:00,2023-10-05T00:00:00,4597,985,2001-05-25T00:00:00,2019-09-26T00:00:00,2019-09-27T00:00:00,2023-09-07T00:00:00,2023-09-22T00:00:00,11
14,2023-09-07T00:00:00,2023-10-05T00:00:00,4597,985,2001-05-25T00:00:00,2019-09-26T00:00:00,2019-09-27T00:00:00,2023-09-07T00:00:00,2023-09-25T00:00:00,12
14,2023-09-07T00:00:00,2023-10-05T00:00:00,4597,985,2001-05-25T00:00:00,2019-09-26T00:00:00,2019-09-27T00:00:00,2023-09-07T00:00:00,2023-09-26T00:00:00,13
14,2023-09-07T00:00:00,2023-10-05T00:00:00,4597,985,2001-05-25T00:00:00,2019-09-26T00:00:00,2019-09-27T00:00:00,2023-09-07T00:00:00,2023-09-27T00:00:00,14
14,2023-09-07T00:00:00,2023-10-05T00:00:00,4597,985,2001-05-25T00:00:00,2019-09-26T00:00:00,2019-09-27T00:00:00,2023-09-07T00:00:00,2023-09-28T00:00:00,15
14,2023-09-07T00:00:00,2023-10-05T00:00:00,4597,985,2001-05-25T00:00:00,2019-09-26T00:00:00,2019-09-27T00:00:00,2023-09-07T00:00:00,2023-09-29T00:00:00,16
14,2023-09-07T00:00:00,2023-10-05T00:00:00,4597,985,2001-05-25T00:00:00,2019-09-26T00:00:00,2019-09-27T00:00:00,2023-09-07T00:00:00,2023-10-02T00:00:00,17
14,2023-09-07T00:00:00,2023-10-05T00:00:00,4597,985,2001-05-25T00:00:00,2019-09-26T00:00:00,2019-09-27T00:00:00,2023-09-07T00:00:00,2023-10-03T00:00:00,18
14,2023-09-07T00:00:00,2023-10-05T00:00:00,4597,985,2001-05-25T00:00:00,2019-09-26T00:00:00,2019-09-27T00:00:00,2023-09-07T00:00:00,2023-10-04T00:00:00,19
14,2023-09-07T00:00:00,2023-10-05T00:00:00,4597,985,2001-05-25T00:00:00,2019-09-26T00:00:00,2019-09-27T00:00:00,2023-09-07T00:00:00,2023-10-05T00:00:00,20
15,2023-10-05T00:00:00,2023-11-02T00:00:00,4597,985,2001-06-22T00:00:00,2019-10-24T00:00:00,2019-10-25T00:00:00,2023-10-05T00:00:00,2023-10-06T00:00:00,1
15,2023-10-05T00:00:00,2023-11-02T00:00:00,4597,985,2001-06-22T00:00:00,2019-10-24T00:00:00,2019-10-25T00:00:00,2023-10-05T00:00:00,2023-10-09T00:00:00,2
15,2023-10-05T00:00:00,2023-11-02T00:00:00,4597,985,2001-06-22T00:00:00,2019-10-24T00:00:00,2019-10-25T00:00:00,2023-10-05T00:00:00,2023-10-10T00:00:00,3
15,2023-10-05T00:00:00,2023-11-02T00:00:00,4597,985,2001-06-22T00:00:00,2019-10-24T00:00:00,2019-10-25T00:00:00,2023-10-05T00:00:00,2023-10-11T00:00:00,4
15,2023-10-05T00:00:00,2023-11-02T00:00:00,4597,985,2001-06-22T00:00:00,2019-10-24T00:00:00,2019-10-25T00:00:00,2023-10-05T00:00:00,2023-10-12T00:00:00,5
15,2023-10-05T00:00:00,2023-11-02T00:00:00,4597,985,2001-06-22T00:00:00,2019-10-24T00:00:00,2019-10-25T00:00:00,2023-10-05T00:00:00,2023-10-13T00:00:00,6
15,2023-10-05T00:00:00,2023-11-02T00:00:00,4597,985,2001-06-22T00:00:00,2019-10-24T00:00:00,2019-10-25T00:00:00,2023-10-05T00:00:00,2023-10-16T00:00:00,7
15,2023-10-05T00:00:00,2023-11-02T00:00:00,4597,985,2001-06-22T00:00:00,2019-10-24T00:00:00,2019-10-25T00:00:00,2023-10-05T00:00:00,2023-10-17T00:00:00,8
15,2023-10-05T00:00:00,2023-11-02T00:00:00,4597,985,2001-06-22T00:00:00,2019-10-24T00:00:00,2019-10-25T00:00:00,2023-10-05T00:00:00,2023-10-18T00:00:00,9
15,2023-10-05T00:00:00,2023-11-02T00:00:00,4597,985,2001-06-22T00:00:00,2019-10-24T00:00:00,2019-10-25T00:00:00,2023-10-05T00:00:00,2023-10-19T00:00:00,10
15,2023-10-05T00:00:00,2023-11-02T00:00:00,4597,985,2001-06-22T00:00:00,2019-10-24T00:00:00,2019-10-25T00:00:00,2023-10-05T00:00:00,2023-10-20T00:00:00,11
