market,model,feature_set,seed,expanding_recursive_price_rmse,expanding_recursive_price_mae,expanding_recursive_rmse,expanding_recursive_mae,rolling_recursive_price_rmse,rolling_recursive_price_mae,rolling_recursive_rmse,rolling_recursive_mae,price_rmse_delta,price_rmse_delta_pct,price_rmse_candidate_wins,price_mae_delta,price_mae_delta_pct,price_mae_candidate_wins,rmse_delta,rmse_delta_pct,rmse_candidate_wins,mae_delta,mae_delta_pct,mae_candidate_wins
sp500,cnn1d,indicators,42,152.98396716198195,111.77923486091476,0.0304619957927082,0.0219101894034083,153.7417608079723,113.59627866136113,0.0303357334258881,0.0221995589978771,0.7577936459903469,0.4953418714707421,False,1.8170438004463705,1.6255647148661299,False,-0.00012626236682010059,-0.41449144592924037,True,0.0002893695944688017,1.3207078640031658,False
sp500,cnn1d,indicators,123,158.83590439482543,118.16029567036357,0.0311853368385589,0.0229333846952733,161.7258182112866,120.56154470450667,0.0319787845591448,0.0234840705299712,2.88991381646116,1.8194336019125583,False,2.401249034143106,2.0321961962941977,False,0.0007934477205859027,2.5442974199491397,False,0.0005506858346979032,2.4012409943631337,False
sp500,cnn1d,indicators,2026,150.363570776646,111.49212685766246,0.0294657855550063,0.0216208644802549,158.70987128933575,117.05051725955508,0.0311587073735355,0.0228333156693843,8.346300512689766,5.5507464138954115,False,5.558390401892623,4.985455528163704,False,0.0016929218185291993,5.745381589670765,False,0.001212451189129403,5.607783121885183,False
sp500,dnfs,close,1,167.3730655299762,122.65431922468208,0.0332380844481523,0.0240637632476377,168.82521729791836,124.52344895387542,0.0338331941123237,0.0246331607785009,1.452151767942155,0.8676137724693088,False,1.8691297291933324,1.5239004553679036,False,0.0005951096641714018,1.790445129591347,False,0.0005693975308631999,2.366203178628333,False
sp500,dnfs,close,7,167.9081237241197,122.68354331374924,0.0335499327273156,0.0241570649753192,172.33263373437018,125.74396514405896,0.0337566061781749,0.0245215950675299,4.424510010250486,2.635077989150869,False,3.0604218303097213,2.4945658950223173,False,0.00020667345085929878,0.6160174821782277,False,0.0003645300922106992,1.5089999243829184,False
sp500,dnfs,close,42,163.51950645030243,120.40251234876052,0.0324285057565277,0.0236019790405557,170.04572323383445,125.13926389683348,0.0330466183773587,0.024250649540218,6.526216783532021,3.9910937387249867,False,4.736751548072959,3.9340969350808748,False,0.0006181126208310017,1.90607802120694,False,0.0006486704996623016,2.7483733399969537,False
sp500,dnfs,close,123,164.57100368214864,120.26172149497694,0.0324798476563702,0.0234980404512909,170.09474458347083,124.17682828252342,0.0338733085474713,0.0244240584973157,5.523740901322185,3.3564484494429543,False,3.9151067875464776,3.2554887281486344,False,0.0013934608911011018,4.2902322259747585,False,0.0009260180460248027,3.9408309298996484,False
sp500,dnfs,close,2026,168.70580552858897,123.80354886124788,0.0333140961637907,0.0241646310432036,165.26168667585023,120.22233333959848,0.0328887529052334,0.0236369308220764,-3.4441188527387396,-2.041493973457302,True,-3.5812155216493977,-2.892659826466707,True,-0.00042534325855729527,-1.2767666169481842,True,-0.0005277002211271989,-2.1837710668279238,True
sp500,dnfs,indicators,1,157.14017353567118,116.33706048210418,0.0313327777098861,0.0227180184428488,174.1857801489499,122.87591046366056,0.0345510615860895,0.024088465650477,17.04560661327872,10.847389454746484,False,6.538849981556382,5.62060787375854,False,0.003218283876203397,10.27130089136006,False,0.0013704472076281997,6.032424047351676,False
sp500,dnfs,indicators,7,164.69953652133782,118.21224183376124,0.0320500127822383,0.0229643407029716,162.35905297799965,119.50432861662333,0.0322360547094808,0.0233961461076602,-2.3404835433381663,-1.421062616672842,True,1.2920867828620857,1.0930228230330943,False,0.0001860419272425029,0.5804738004522886,False,0.000431805404688599,1.8803300746740927,False
sp500,dnfs,indicators,42,162.521127019119,120.515829303987,0.0317530349848106,0.0234474585710375,168.00635915915953,121.71681539422804,0.0331742142600094,0.023814881811003,5.485232140040523,3.3750886673307647,False,1.200986090241031,0.9965380458127909,False,0.0014211792751988028,4.475727362372255,False,0.000367423239965501,1.567006670903538,False
sp500,dnfs,indicators,123,168.02434079616063,124.7659697386666,0.0326312940571167,0.0240681618213733,168.85875632995646,121.623317849998,0.0336044753592539,0.0237835253450368,0.8344155337958341,0.4966039621652844,False,-3.1426518886685955,-2.518837384305319,True,0.0009731813021372007,2.982355834352685,False,-0.00028463647633649933,-1.1826265688629907,True
sp500,dnfs,indicators,2026,170.61053068372232,122.52459549899832,0.0340441916197845,0.0241601701473059,174.46346445468362,125.59229517637144,0.0342826733158183,0.0245052305657611,3.8529337709613003,2.2583211924379194,False,3.0676996773731133,2.503741934327131,False,0.00023848169603379876,0.7005062675513996,False,0.00034506041845520224,1.428220150567441,False
sp500,linear_regression,close,1,163.81138686816536,121.80077196485874,0.032599170592281,0.0239032286200249,162.8360897227837,121.81563784079913,0.0323683696289341,0.0238605911961103,-0.9752971453816599,-0.5953781138344031,True,0.014865875940387241,0.012205075305004027,False,-0.00023080096334689854,-0.7079964279874924,True,-4.2637423914602957e-05,-0.1783751667709169,True
sp500,linear_regression,close,7,163.81138686816536,121.80077196485874,0.032599170592281,0.0239032286200249,162.8360897227837,121.81563784079913,0.0323683696289341,0.0238605911961103,-0.9752971453816599,-0.5953781138344031,True,0.014865875940387241,0.012205075305004027,False,-0.00023080096334689854,-0.7079964279874924,True,-4.2637423914602957e-05,-0.1783751667709169,True
sp500,linear_regression,close,42,163.81138686816536,121.80077196485874,0.032599170592281,0.0239032286200249,162.8360897227837,121.81563784079913,0.0323683696289341,0.0238605911961103,-0.9752971453816599,-0.5953781138344031,True,0.014865875940387241,0.012205075305004027,False,-0.00023080096334689854,-0.7079964279874924,True,-4.2637423914602957e-05,-0.1783751667709169,True
sp500,linear_regression,close,123,163.81138686816536,121.80077196485874,0.032599170592281,0.0239032286200249,162.8360897227837,121.81563784079913,0.0323683696289341,0.0238605911961103,-0.9752971453816599,-0.5953781138344031,True,0.014865875940387241,0.012205075305004027,False,-0.00023080096334689854,-0.7079964279874924,True,-4.2637423914602957e-05,-0.1783751667709169,True
sp500,linear_regression,close,2026,163.81138686816536,121.80077196485874,0.032599170592281,0.0239032286200249,162.8360897227837,121.81563784079913,0.0323683696289341,0.0238605911961103,-0.9752971453816599,-0.5953781138344031,True,0.014865875940387241,0.012205075305004027,False,-0.00023080096334689854,-0.7079964279874924,True,-4.2637423914602957e-05,-0.1783751667709169,True
sp500,linear_regression,indicators,1,170.1262282725961,128.28220814502131,0.0334713585849193,0.0250003212021926,173.68577602276727,128.87495963476383,0.0342258567250341,0.0251246473177949,3.5595477501711628,2.0922980461705407,False,0.5927514897425112,0.4620683556307463,False,0.000754498140114801,2.254160488289066,False,0.00012432611560230303,0.49729807307995416,False
