market,model,feature_set,seed,horizon_step,expanding_recursive_price_rmse,expanding_recursive_price_mae,expanding_recursive_rmse,expanding_recursive_mae,rolling_recursive_price_rmse,rolling_recursive_price_mae,rolling_recursive_rmse,rolling_recursive_mae,price_rmse_delta,price_rmse_delta_pct,price_rmse_candidate_wins,price_mae_delta,price_mae_delta_pct,price_mae_candidate_wins,rmse_delta,rmse_delta_pct,rmse_candidate_wins,mae_delta,mae_delta_pct,mae_candidate_wins
bist100,dnfs,close,123,9,515.911608243219,400.5061153744271,0.061502649150956,0.0494418129182962,520.8034821712872,401.8160530594047,0.0630313582311211,0.0505647723063034,4.8918739280682075,0.9482000113790819,False,1.3099376849775695,0.3270705826184273,False,0.0015287090801651068,2.485598752686159,False,0.0011229593880072025,2.2712746999446,False
bist100,dnfs,close,123,10,540.9499346980274,402.4578715581163,0.0634592568349879,0.0495023448262765,549.1654313518934,411.4651129274832,0.0657359146708157,0.0511313162991931,8.215496653866012,1.518716636587103,False,9.007241369366852,2.2380581933943304,False,0.0022766578358277972,3.587589816482967,False,0.0016289714729165947,3.29069557943832,False
bist100,dnfs,close,123,11,575.1783519643541,431.3309850399912,0.0670788046597215,0.0527255365324755,578.9802256601796,437.20377555552574,0.0687889067884491,0.0540614154452581,3.8018736958255204,0.660990401123639,False,5.872790515534518,1.3615508088272439,False,0.0017101021287275892,2.5493926694171494,False,0.0013358789127826051,2.533646882777173,False
bist100,dnfs,close,123,12,583.5561966870503,454.1938764409347,0.0690917498460792,0.0557462885661754,591.948295233439,465.2572463868266,0.0718855550030586,0.0576668733898848,8.392098546388752,1.4380960383990695,False,11.063369945891907,2.4358254304493325,False,0.002793805156979398,4.043616152729326,False,0.0019205848237093953,3.445224557738053,False
bist100,dnfs,close,123,13,600.5904827762945,482.902319612883,0.0730018771469775,0.060094559831343,615.9979229345857,490.7991660125331,0.0771838293780816,0.0618682712074881,15.407440158291251,2.5653820032359973,False,7.896846399650087,1.635288562287414,False,0.004181952231104097,5.728554380436561,False,0.0017737113761450984,2.9515340175933846,False
bist100,dnfs,close,123,14,671.6242858069531,530.5179997418745,0.0773832601606988,0.0637797099614965,671.6753239990463,533.0614801092922,0.0801316604140862,0.0650622011843126,0.05103819209318772,0.007599217772756027,False,2.5434803674177147,0.4794333780673331,False,0.0027484002533874063,3.551672865268161,False,0.0012824912228161095,2.0108138208692754,False
bist100,dnfs,close,123,15,696.5207763105776,538.3160843497408,0.0777069035388475,0.0630884915283364,707.4541917294517,538.7462497498342,0.0811041362194878,0.064365453228537,10.93341541887412,1.5697184909239412,False,0.430165400093415,0.07990944588123045,False,0.003397232680640294,4.371854398936303,False,0.001276961700200599,2.0240802549971377,False
bist100,dnfs,close,123,16,681.9035328040678,551.8881511186637,0.0800265400346999,0.066192636294163,695.4280592748578,555.3559488099772,0.0839944952002145,0.0677056165788082,13.524526470789965,1.983348937228044,False,3.4677976913135353,0.6283515390363781,False,0.003967955165514597,4.95829903903639,False,0.0015129802846452073,2.285722958550036,False
bist100,dnfs,close,123,17,707.995251576618,591.0908100556995,0.0836491140940012,0.0711999731442684,720.1048612204013,585.6666497650333,0.0873586539617155,0.0718915949863852,12.109609643783301,1.7104083137304518,False,-5.4241602906662365,-0.9176526175656678,True,0.003709539867714287,4.4346433406881856,False,0.0006916218421167963,0.9713793581289741,False
bist100,dnfs,close,123,18,767.4719690684548,651.935858436851,0.0905353688457579,0.0780578029282622,772.7866555585045,633.3761967908099,0.0936550225129606,0.0775649382320137,5.31468649004978,0.6924925866023044,False,-18.55966164604115,-2.8468539359902243,True,0.003119653667202696,3.4457844563681475,False,-0.0004928646962484989,-0.6314099010722329,True
bist100,dnfs,close,123,19,820.5610041262339,687.7493295093358,0.0946525899386996,0.0817585595541051,814.6568361489533,679.3853138680233,0.0970104055414052,0.0826140451388964,-5.904167977280622,-0.7195282188150796,True,-8.364015641312449,-1.2161430455017133,True,0.002357815602705607,2.491020693921437,False,0.0008554855847913018,1.0463559894608585,False
bist100,dnfs,close,123,20,822.2397086570829,685.2423233284228,0.0955553835453754,0.0812563413290112,817.0462628976762,666.0246952124953,0.097858656705587,0.0810902228072054,-5.1934457594067,-0.6316218621804167,True,-19.217628115927482,-2.804501044620512,True,0.0023032731602115886,2.410406483395943,False,-0.00016611852180579978,-0.204437609531516,True
bist100,dnfs,close,2026,1,148.358618717226,115.07125496960406,0.020541575640573,0.0142452306504078,150.65088215630453,118.81881110303422,0.0205932177958493,0.0145583522451144,2.292263439078539,1.5450827588571927,False,3.747556133430166,3.2567265686118385,False,5.164215527629981e-05,0.25140308698763125,False,0.0003131215947065995,2.198080202356258,False
bist100,dnfs,close,2026,2,231.385964423894,174.1038063711081,0.0286069948591907,0.0206674006567629,234.73546087540964,175.2224177082648,0.0286987755476346,0.0207247722078104,3.3494964515156482,1.44757978724217,False,1.1186113371566933,0.6424967727427714,False,9.178068844389875e-05,0.3208330301580487,False,5.73715510474998e-05,0.2775944203158725,False
bist100,dnfs,close,2026,3,257.98845537535243,198.4194911667849,0.0325037011701237,0.0241869812489291,260.53522913821394,200.19293591056044,0.0325421285588536,0.0242474013322718,2.5467737628615055,0.9871657858318329,False,1.773444743775542,0.8937855516849617,False,3.8427388729896095e-05,0.11822465549005615,False,6.042008334269933e-05,0.24980415174950565,False
bist100,dnfs,close,2026,4,326.1710449209264,260.3050882707772,0.040040151862678,0.0307829705707524,337.3387931039315,271.4202201865317,0.040822523368439,0.0319582760639948,11.167748183005074,3.423893186383993,False,11.115131915754489,4.2700402015162275,False,0.0007823715057609995,1.9539673786558716,False,0.0011753054932424033,3.8180379328273397,False
bist100,dnfs,close,2026,5,397.19526562816094,321.62042036454926,0.0465816133051392,0.0375207973422084,410.76163584678017,333.88538011916046,0.0476032509907719,0.0388425077951973,13.566370218619227,3.415541773179025,False,12.264959754611198,3.8134891250714587,False,0.0010216376856327022,2.1932209151716697,False,0.0013217104529889001,3.52260758462631,False
bist100,dnfs,close,2026,6,497.0099172835828,360.4351406438553,0.0560964393198991,0.0422439871358559,507.7962495725197,367.5921414866045,0.0570740575506684,0.0431239494439966,10.786332288936876,2.1702448812067536,False,7.1570008427491985,1.9856556799551923,False,0.000977618230769299,1.7427456049291676,False,0.0008799623081406985,2.083047476817838,False
bist100,dnfs,close,2026,7,525.6708405960117,402.82543656257695,0.0602832732519885,0.047358816663155,534.827572761381,410.6655663887837,0.0609972720083611,0.0482585344862466,9.156732165369363,1.7419136574110434,False,7.8401298262067485,1.9462846966936316,False,0.0007139987563726038,1.1844060845668363,False,0.0008997178230915961,1.8997894932446096,False
bist100,dnfs,close,2026,8,517.8464463258641,418.6088248621156,0.0601778665247961,0.0499387029206188,533.3686689044241,427.0564946365208,0.0610953817474711,0.0506059091736573,15.52222257855999,2.997456618403123,False,8.447669774405199,2.0180343252887116,False,0.0009175152226750041,1.5246722352593622,False,0.0006672062530385034,1.3360504258572279,False
bist100,dnfs,close,2026,9,537.8888348225986,425.1195389259556,0.0636636049167381,0.0522728711397878,559.4414200810224,436.3599798849366,0.0645547741875916,0.0530218366980295,21.552585258423846,4.006884668935751,False,11.240440958980969,2.644065946105279,False,0.0008911692708535035,1.3998096275242529,False,0.0007489655582417001,1.432799733228391,False
bist100,dnfs,close,2026,10,565.6553560298292,427.69396616066496,0.0656418218255191,0.0522531851208278,590.3123608872909,451.4204491150735,0.0667354209847424,0.0542863868442815,24.65700485746163,4.35901553739754,False,23.72648295440854,5.547537452397818,False,0.0010935991592233019,1.666009761475193,False,0.002033201723453698,3.891057968528078,False
bist100,dnfs,close,2026,11,597.8623734121793,449.2335626525198,0.0691102705634291,0.0548206081163361,631.5998123459937,476.2589266634967,0.0711639674799645,0.0571216047964669,33.73743893381436,5.6430109058820195,False,27.025364010976887,6.015882662774439,False,0.002053696916535397,2.9716233199384208,False,0.0023009966801307985,4.197320604776582,False
bist100,dnfs,close,2026,12,600.1193511223454,469.5205359260336,0.0710098797880594,0.0573174216902747,637.2496326593134,496.3166846955667,0.0728927165176938,0.0594058948046841,37.13028153696803,6.187149517429631,False,26.796148769533147,5.707130299781927,False,0.0018828367296344073,2.6515137545001366,False,0.002088473114409399,3.6436968949769764,False
bist100,dnfs,close,2026,13,619.3047836469921,495.0510975692956,0.0759610710535443,0.0617804635515971,647.637011387937,521.4961916409081,0.076656145905009,0.0637115310440925,28.332227740944973,4.574844000735918,False,26.445094071612516,5.341891817119104,False,0.0006950748514646943,0.9150408779448911,False,0.0019310674924953933,3.125692786171192,False
bist100,dnfs,close,2026,14,680.810763998595,535.2361802542796,0.0797354318986814,0.064463174569596,699.956893820921,559.0936009249979,0.080011484415884,0.066085141651917,19.146129822325975,2.8122542760451252,False,23.857420670718284,4.457363225965801,False,0.00027605251720259905,0.3462106000170348,False,0.001621967082321013,2.5161141894585075,False
bist100,dnfs,close,2026,15,703.7977411868209,545.2544537572932,0.0805882665370599,0.0652085939897278,725.087293412175,561.9795195347368,0.0807109553831584,0.0655101150512431,21.2895522253541,3.024953190309097,False,16.72506577744366,3.0673872835321063,False,0.00012268884609849262,0.15224157482289563,False,0.0003015210615153058,0.4623946677378198,False
bist100,dnfs,close,2026,16,681.1413881027426,542.17265823362,0.0813608469186109,0.0654696532315548,704.4888946192488,559.971412345503,0.0812357992282866,0.065783372046427,23.3475065165062,3.4277033996625224,False,17.798754111883,3.2828571934761026,False,-0.00012504769032430085,-0.15369516795884877,True,0.0003137188148721881,0.4791820322655736,False
bist100,dnfs,close,2026,17,709.1836332941891,562.023128993242,0.0847098655911167,0.0680742329310715,722.494746869043,595.8179399705883,0.0836073599278905,0.0706996488549856,13.311113574853835,1.876962883791202,False,33.79481097734629,6.013064095401783,False,-0.0011025056632261998,-1.3015079831997947,True,0.002625415923914104,3.8566955672823613,False
bist100,dnfs,close,2026,18,765.6518569750714,602.4075608650114,0.090925399382147,0.0720446917055659,774.2702620783988,630.3045674221441,0.0895059036743727,0.0742514831039004,8.618405103327405,1.1256297525845365,False,27.897006557132727,4.630919060357534,False,-0.0014194957077743042,-1.5611652161222391,True,0.00220679139833449,3.0630867397604553,False
bist100,dnfs,close,2026,19,816.4280183434566,660.4883370676365,0.0954796245293207,0.0788498758799792,830.7006005956806,678.7352267016817,0.0945054475752725,0.0795943362050548,14.27258225222397,1.7481739885879015,False,18.246889634045147,2.76263616024708,False,-0.0009741769540481948,-1.0202982666202633,True,0.0007444603250755938,0.9441490132575084,False
bist100,dnfs,close,2026,20,824.8469362246151,655.4073025540221,0.0965096080543665,0.0781662624460195,833.5890523871516,666.3243500599337,0.0943632842641131,0.0779747292855972,8.74211616253649,1.0598470793320511,False,10.917047505911682,1.665689024728534,False,-0.002146323790253396,-2.2239483026853795,True,-0.00019153316042229418,-0.24503302886531672,True
bist100,dnfs,indicators,1,1,148.30477781527242,113.58603541265062,0.0203577298400531,0.0140959036871523,145.56322082599544,112.94261117764752,0.0202834959016289,0.0141210266828832,-2.7415569892769724,-1.8485965386036587,True,-0.6434242350030956,-0.5664642072113686,True,-7.423393842420287e-05,-0.36464742880195933,True,2.512299573089946e-05,0.17822905354977556,False
bist100,dnfs,indicators,1,2,229.82395889613883,171.48448567294324,0.0280474395044228,0.0205415381007364,224.66155527721665,170.5307014538131,0.0282067771302938,0.0208117862953021,-5.162403618922184,-2.2462425778920454,True,-0.9537842191301422,-0.5561927164357061,True,0.00015933762587099984,0.5681004351426585,False,0.00027024819456570107,1.3156181062995125,False
bist100,dnfs,indicators,1,3,259.0384327684758,195.98106157718905,0.0323537631364914,0.0239305052910247,252.1181671967633,192.92145068096048,0.0327826579786367,0.0240883869658889,-6.920265571712491,-2.6715207846774263,True,-3.059610896228577,-1.5611768155585377,True,0.00042889484214529705,1.325641287339314,False,0.00015788167486420132,0.6597506945388902,False
bist100,dnfs,indicators,1,4,320.6616496970257,254.49604037782385,0.039437583073449,0.0304108540854735,305.2573020100531,243.53168944281217,0.0391950961696256,0.0299200222206068,-15.404347686972642,-4.803925789543995,True,-10.96435093501168,-4.308259931562804,True,-0.0002424869038234051,-0.6148624863034703,True,-0.0004908318648666997,-1.6140022358042148,True
bist100,dnfs,indicators,1,5,394.83318848354537,320.55629608351023,0.0459671156827565,0.0374735035627794,373.4393294278817,311.2020213555392,0.0455520699648344,0.0374330477542031,-21.393859055663654,-5.418455104504275,True,-9.354274727971017,-2.9181378878716746,True,-0.00041504571792209954,-0.9029187752099799,True,-4.0455808576297936e-05,-0.10795843657511842,True
bist100,dnfs,indicators,1,6,477.9544671008993,351.9048116489194,0.0539814758670236,0.0413318845956776,460.8305960345296,356.4105966962624,0.0541393154830926,0.0426394983668811,-17.123871066369702,-3.5827410862455107,True,4.505785047343011,1.2803988175752035,False,0.00015783961606900127,0.29239588865228283,False,0.001307613771203503,3.163692592280804,False
bist100,dnfs,indicators,1,7,495.29397718778944,388.1303916556304,0.0572782869238461,0.0458059496029163,478.0650660670797,382.8904917621344,0.0576204459517947,0.0460617759794681,-17.22891112070971,-3.4785222341149957,True,-5.239899893495988,-1.3500359688774646,True,0.00034215902794859643,0.5973625370526728,False,0.0002558263765518043,0.5585003231447401,False
bist100,dnfs,indicators,1,8,489.6867410769618,403.796868139292,0.0580496094390757,0.0488622742161828,470.1584340662084,396.5398617292623,0.0585211916084388,0.0489586379064405,-19.52830701075345,-3.987918269505336,True,-7.257006410029646,-1.7971923466049027,True,0.0004715821693630981,0.8123778504626006,False,9.636369025770031e-05,0.19721491028304494,False
bist100,dnfs,indicators,1,9,498.3394461205181,408.50784708936817,0.0605597699036585,0.0509103228250547,483.0348562655749,402.0526057058194,0.0608702542302479,0.0509147007506121,-15.30458985494323,-3.071117483090427,True,-6.455241383548753,-1.5802000939621013,True,0.0003104843265894011,0.5126907303038553,False,4.3779255574014075e-06,0.008599288542022134,False
bist100,dnfs,indicators,1,10,526.5441072666281,420.2567033128665,0.0625251668946917,0.0518297102828761,509.02863315741325,420.7461613887655,0.0625879924362585,0.0527922532947079,-17.515474109214836,-3.326497033674989,True,0.4894580758989946,0.1164664530132694,False,6.282554156679387e-05,0.10048040603011597,False,0.0009625430118318026,1.8571259738448027,False
bist100,dnfs,indicators,1,11,566.5835467641027,449.9226367596231,0.0677406407685073,0.0552671111359756,549.5079804626429,447.9591166294486,0.068147549247249,0.0559046688706068,-17.075566301459844,-3.013777297096356,True,-1.9635201301745155,-0.43641283406319276,True,0.00040690847874169656,0.6006859015878526,False,0.0006375577346312,1.153593378641765,False
bist100,dnfs,indicators,1,12,566.6930882171758,447.8346383541144,0.0702681751050096,0.0569115108523702,555.0848104312419,456.25497376418696,0.0711162562346083,0.0581799193732318,-11.608277785933979,-2.0484240989163602,True,8.42033541007254,1.8802331684344529,False,0.0008480811295986934,1.2069206697502972,False,0.0012684085208616025,2.228738091582007,False
bist100,dnfs,indicators,1,13,581.0376192819015,469.0493543586245,0.0751856709565441,0.0607913917813184,575.6322742870103,484.636084538032,0.0765119752975287,0.062699313063778,-5.405344994891152,-0.9302917428258025,True,15.586730179407482,3.3230469319632028,False,0.001326304340984602,1.764038711247494,False,0.0019079212824596042,3.138472778058556,False
bist100,dnfs,indicators,1,14,639.2493936243005,504.713473324559,0.0783063017016332,0.0637791892117707,632.2089827413328,516.6901201265952,0.0792700120976472,0.0651523612490328,-7.0404108829677625,-1.1013558953965237,True,11.976646802036157,2.3729595968868664,False,0.000963710396013992,1.2306932840296456,False,0.001373172037262102,2.153009554108094,False
bist100,dnfs,indicators,1,15,668.4330471756894,515.5933638823457,0.0800272724416458,0.0637559606303993,644.7434810852353,521.1111994850068,0.0798182756155682,0.0648921153282553,-23.689566090454036,-3.5440447163031314,True,5.51783560266108,1.0701913541152959,False,-0.00020899682607759817,-0.2611570027330299,True,0.0011361546978559955,1.7820368270229918,False
bist100,dnfs,indicators,1,16,676.0801342079843,532.7088583689117,0.0829054238592307,0.0662780910604902,634.3286775610034,508.625093551349,0.0811813223467651,0.0642066026760869,-41.751456646980955,-6.175518926597663,True,-24.083764817562724,-4.520999498920333,True,-0.0017241015124656034,-2.0796003834357593,True,-0.002071488384403297,-3.125449679159749,True
bist100,dnfs,indicators,1,17,702.7760574227518,563.5826422986586,0.0880980434882613,0.0716355054190886,660.8590974663931,543.3759127002791,0.0861041485701247,0.0697078847685758,-41.91695995635871,-5.964483211064168,True,-20.206729598379525,-3.5854066612064677,True,-0.0019938949181365906,-2.2632681035672135,True,-0.0019276206505128013,-2.690873246772893,True
bist100,dnfs,indicators,1,18,771.8885718313293,631.7310023689337,0.095981078672542,0.0787986935240626,717.1889128714214,590.5404103997878,0.0925510097390494,0.0747864056405973,-54.69965895990788,-7.086470891793523,True,-41.190591969145885,-6.5202739480387875,True,-0.003430068933492611,-3.573692837100689,True,-0.004012287883465304,-5.09182031328994,True
bist100,dnfs,indicators,1,19,826.6776162979245,662.0924904450807,0.1007782050884543,0.082215314315615,754.7652789211879,622.2728444193637,0.0958762461359546,0.078338003086988,-71.91233737673656,-8.698957847531732,True,-39.81964602571702,-6.014212002155307,True,-0.004901958952499702,-4.864106230307626,True,-0.0038773112286270006,-4.7160450104739065,True
bist100,dnfs,indicators,1,20,836.0658906169359,654.0426164617496,0.1024318457852524,0.080880663290562,758.5671978563946,607.3953406808816,0.0966222544259956,0.0760443173199676,-77.4986927605413,-9.269447974172795,True,-46.64727578086797,-7.132146225152905,True,-0.005809591359256794,-5.671665207943787,True,-0.004836345970594402,-5.979607206261324,True
bist100,dnfs,indicators,7,1,146.77075231668792,112.85316404797167,0.0202435755558971,0.0139168709649519,147.58423551529296,114.17987045771343,0.0203350702005803,0.0140786667102644,0.8134831986050415,0.5542542950585857,False,1.3267064097417602,1.1756040877841964,False,9.149464468320018e-05,0.45196879588076094,False,0.00016179574531250025,1.1625870910204237,False
bist100,dnfs,indicators,7,2,224.85497246657144,167.83805371421514,0.0279311166419287,0.020205144648812,228.2862494313921,168.67187236294495,0.0280422224396376,0.0201430738947322,3.431276964820654,1.5259955904825597,False,0.8338186487298174,0.4967995220854951,False,0.00011110579770889917,0.3977850192430656,False,-6.207075407979948e-05,-0.30720272068653093,True
bist100,dnfs,indicators,7,3,251.85040285228573,191.66173527078809,0.0318173004934767,0.0236367816919897,255.29313078899847,196.58608828705528,0.0319167339087686,0.0240287695556901,3.4427279367127426,1.3669733690011039,False,4.92435301626719,2.569293766076911,False,9.943341529190103e-05,0.3125136757352725,False,0.0003919878637003993,1.6583808608480763,False
bist100,dnfs,indicators,7,4,315.6793277668078,252.5423510118385,0.0390048285756272,0.0305906505675748,312.23761880053985,250.99989547555967,0.0388592679694975,0.0302276034055383,-3.4417089662679246,-1.0902547818431474,True,-1.5424555362788226,-0.6107710370552923,True,-0.00014556060612969796,-0.3731861193735738,True,-0.00036304716203650056,-1.1867912427508815,True
bist100,dnfs,indicators,7,5,385.54629227774353,317.5695601833735,0.0454798586131075,0.0373124279265863,382.0130767227469,316.0092509061216,0.045457435795527,0.0372038691654675,-3.533215554996616,-0.916417982941287,True,-1.5603092772518607,-0.49132834908701417,True,-2.2422817580497467e-05,-0.049302742498049695,True,-0.00010855876111880158,-0.2909453154117853,True
bist100,dnfs,indicators,7,6,467.2102737768388,359.1211765911185,0.0533365831456832,0.0424464067679764,467.66781141985336,352.75379034693333,0.0534594988717979,0.0416920591841373,0.4575376430145752,0.09792970503750445,False,-6.367386244185184,-1.7730467205042724,True,0.00012291572611469737,0.2304529440496144,False,-0.0007543475838390976,-1.7771765416153282,True
bist100,dnfs,indicators,7,7,482.5133281100634,399.7980432436277,0.056528915771942,0.0473499292454826,482.3890217444364,384.0227358822281,0.0564835329112697,0.0458661867551781,-0.12430636562703512,-0.02576226570029176,True,-15.775307361399598,-3.9458190523925323,True,-4.538286067230085e-05,-0.08028255991215479,True,-0.0014837424903045016,-3.1335685479320063,True
bist100,dnfs,indicators,7,8,474.6689924367975,417.53273465934245,0.0576821365239483,0.0511236280176383,470.1581296220299,403.947142605672,0.0567240508174123,0.0490313281565218,-4.51086281476762,-0.9503175658494787,True,-13.585592053670439,-3.2537789078393295,True,-0.0009580857065360007,-1.6609747215903237,True,-0.0020922998611164964,-4.0926278948642425,True
bist100,dnfs,indicators,7,9,489.5070662154783,414.9776175522188,0.0608160191535925,0.0524145199660506,490.97022301288,411.6255138805571,0.0602340563599396,0.0511306911790366,1.463156797401723,0.2989041217962009,False,-3.352103671661723,-0.8077793909547206,True,-0.0005819627936528987,-0.9569235240194462,True,-0.0012838287870140033,-2.449376218356196,True
bist100,dnfs,indicators,7,10,517.6191208464223,429.77919068857113,0.0630354871050328,0.053720248337847,522.2911363044997,422.4555720239746,0.0626873215093642,0.0519626663472981,4.67201545807734,0.9025971549191528,False,-7.323618664596552,-1.704042174043608,True,-0.00034816559566860916,-0.5523326806192179,True,-0.001757581990548901,-3.2717309486275195,True
bist100,dnfs,indicators,7,11,547.8963176324615,453.59717568942574,0.0670272770062102,0.0563071090123282,558.632721969856,452.50317591230726,0.0665882347827105,0.0552535579864552,10.736404337394447,1.9595686249157482,False,-1.0939997771184835,-0.24118311042296617,True,-0.0004390422234996916,-0.6550202292404234,True,-0.001053551025873005,-1.871079947724424,True
bist100,dnfs,indicators,7,12,558.295736995274,470.9022122258126,0.0704315665756507,0.0591109254026002,556.6505894385654,467.8586022841049,0.0682951233138153,0.0579534605589524,-1.6451475567085936,-0.29467313606274587,True,-3.0436099417077003,-0.6463358766826502,True,-0.0021364432618353885,-3.0333604173643223,True,-0.0011574648436478013,-1.9581233685048791,True
bist100,dnfs,indicators,7,13,581.6310269261006,491.8541176720088,0.0763370766350252,0.062908421285614,578.1224335422746,490.4669310967036,0.0734774982487951,0.0619775347869767,-3.508593383825996,-0.6032335314656077,True,-1.3871865753051793,-0.2820321159190172,True,-0.002859578386230105,-3.745988859256453,True,-0.0009308864986372969,-1.4797486244503384,True
bist100,dnfs,indicators,7,14,641.7987430824486,533.6720399017848,0.0796380059346699,0.0663598429352399,632.2228476092911,509.2851528382363,0.0759867752101245,0.063037551451097,-9.575895473157516,-1.492040234788579,True,-24.386887063548556,-4.5696392616028065,True,-0.003651230724545401,-4.584784214135956,True,-0.0033222914841428974,-5.006478823925334,True
bist100,dnfs,indicators,7,15,664.7713706896959,542.64716294594,0.0802662132204684,0.0669118674615536,648.873584221224,507.7093348578762,0.0755645420993341,0.0618899309572369,-15.897786468471963,-2.391466776311097,True,-34.93782808806378,-6.43840610874886,True,-0.0047016711211343015,-5.857596780129831,True,-0.005021936504316704,-7.5053001729509665,True
bist100,dnfs,indicators,7,16,662.681052700376,544.794986659383,0.0829835836889886,0.0680331026998714,638.2242822803448,516.1953515200532,0.0766777659261602,0.0633693321436091,-24.456770420031148,-3.6905794002064236,True,-28.599635139329735,-5.249614229143194,True,-0.006305817762828403,-7.5988737561175554,True,-0.004663770556262298,-6.8551489953891425,True
bist100,dnfs,indicators,7,17,684.3606407604404,571.31514811843,0.0867105199500346,0.0720667333496388,663.1838944286022,546.0082840673514,0.0804252993346922,0.0679103348439842,-21.176746331838217,-3.094384023649763,True,-25.306864051078605,-4.429580439871805,True,-0.00628522061534241,-7.248509891261357,True,-0.004156398505654593,-5.767430147679124,True
bist100,dnfs,indicators,7,18,741.5474162525642,612.3643072490245,0.0937757372861516,0.0765838729242963,714.3784694494985,572.814021012665,0.0859920933063607,0.0707359172344455,-27.168946803065637,-3.6638178769963035,True,-39.55028623635951,-6.458620427117083,True,-0.007783643979790894,-8.300274895242385,True,-0.005847955689850803,-7.636014563577307,True
bist100,dnfs,indicators,7,19,775.8948513661597,638.5970183983819,0.0973590775357055,0.0804148433040547,753.6585881006645,611.0667749614107,0.0892775528335227,0.0753416352770831,-22.236263265495268,-2.8658861734090237,True,-27.530243436971205,-4.31105104530832,True,-0.00808152470218279,-8.30074083150487,True,-0.005073208026971601,-6.308795514018987,True
bist100,dnfs,indicators,7,20,778.1774502498893,652.3101588223274,0.0980125596816183,0.0816953430516395,754.0339163711375,605.8023824730064,0.0896635115107519,0.0745865816726161,-24.143533878751782,-3.102574338410703,True,-46.50777634932092,-7.1297029059436206,True,-0.008349048170866402,-8.518345197786134,True,-0.007108761379023401,-8.701550313008617,True
bist100,dnfs,indicators,42,1,147.25343323323372,114.36364814675368,0.0203624808467884,0.0141210723611839,146.6547485515859,111.33939822566428,0.0204015997809591,0.0138473694511365,-0.5986846816478248,-0.40656755397992805,True,-3.0242499210893925,-2.6444153978094644,True,3.911893417070031e-05,0.19211281014842652,False,-0.00027370291004740095,-1.9382586750263908,True
bist100,dnfs,indicators,42,2,224.9618404276385,168.99478282446543,0.0278661766126946,0.0203056312830578,221.93286694948017,165.44463761854692,0.027501933655355,0.0198377592477607,-3.0289734781583206,-1.346438788196447,True,-3.5501452059185112,-2.100742488367845,True,-0.0003642429573396007,-1.307114938666066,True,-0.0004678720352970997,-2.304149173079259,True
bist100,dnfs,indicators,42,3,250.3994591676392,192.18981781608724,0.032003809992025,0.0235837943608769,250.8561079636736,184.6438596041159,0.0316819905285165,0.0226140524949457,0.45664879603438635,0.1823681239377861,False,-7.545958211971339,-3.926304888426667,True,-0.00032181946350849644,-1.0055660985010546,True,-0.0009697418659311979,-4.111899260535872,True
bist100,dnfs,indicators,42,4,310.8536788031089,250.7057392760788,0.0390534450986898,0.0300950401641497,319.127445162371,250.7072596894997,0.0396799126174378,0.0301201672023473,8.273766359262083,2.6616272939470633,False,0.0015204134209056974,0.0006064533764946674,False,0.0006264675187480015,1.6041286938063726,False,2.512703819759765e-05,0.08349228996055598,False
bist100,dnfs,indicators,42,5,382.3199324189938,318.4175747797183,0.0456363731619325,0.0375277922726647,389.82856720088336,312.2039318935596,0.0458907128475079,0.0364715842243247,7.508634781889555,1.9639663394951268,False,-6.213642886158652,-1.9514132944631775,True,0.0002543396855753943,0.5573179197937476,False,-0.0010562080483400016,-2.8144689159062124,True
bist100,dnfs,indicators,42,6,466.7831301532343,356.4828342143078,0.0538549568334774,0.0420695261458354,473.892956867312,358.0543058159208,0.0536577615690567,0.0417384919939661,7.1098267140777125,1.5231541704910625,False,1.571471601613041,0.4408267245396492,False,-0.00019719526442069785,-0.36615991547525856,True,-0.00033103415186930274,-0.7868739731504508,True
bist100,dnfs,indicators,42,7,489.1576948942573,384.3295596265535,0.0574247714144786,0.0458730777927292,494.4092942484861,394.6420799768253,0.0567872916104456,0.0461489213883995,5.2515993542288015,1.0736004787503253,False,10.312520350271825,2.6832493343193082,False,-0.0006374798040329963,-1.1101129152640692,True,0.0002758435956703026,0.6013191373743475,False
bist100,dnfs,indicators,42,8,485.50347461079537,397.3632410515551,0.0578177402040996,0.0480439953344458,490.0424291352168,399.4069450866426,0.0573199068399451,0.0479112471973374,4.538954524421456,0.9348964037919845,False,2.043704035087501,0.5143163292304495,False,-0.0004978333641544944,-0.8610391246650543,True,-0.000132748137108403,-0.27630536591370325,True
bist100,dnfs,indicators,42,9,509.6601608461796,407.802147801241,0.0606876196710465,0.0501520707744358,509.44895014210647,409.4575957050751,0.0605477310430546,0.0503186001677015,-0.211210704073153,-0.04144147812583265,True,1.6554479038341015,0.405943890379153,False,-0.00013988862799189927,-0.23050603854650578,True,0.00016652939326569638,0.33204888790072057,False
bist100,dnfs,indicators,42,10,545.8261088918113,424.52275362073584,0.0634053700581522,0.051588572108202,542.4666002028974,431.4304282856137,0.0632846840064104,0.0527230428702825,-3.35950868891382,-0.6154906542918254,True,6.907674664877845,1.627162409072916,False,-0.00012068605174180014,-0.1903404264198963,True,0.0011344707620804945,2.1990737787838994,False
