market,feature_set,model,horizon_step,pairs,seeds,price_rmse_delta_mean,price_rmse_delta_std,price_rmse_delta_pct_mean,price_rmse_delta_pct_std,price_rmse_candidate_wins,price_mae_delta_mean,price_mae_delta_std,price_mae_delta_pct_mean,price_mae_delta_pct_std,price_mae_candidate_wins,rmse_delta_mean,rmse_delta_std,rmse_delta_pct_mean,rmse_delta_pct_std,rmse_candidate_wins,mae_delta_mean,mae_delta_std,mae_delta_pct_mean,mae_delta_pct_std,mae_candidate_wins
wig20,indicators,cnn1d,15,5,5,2.0031382994660563,4.8877437221701845,1.7145323744571221,4.081760386703672,2,-0.08094760860561508,5.893080069845447,-0.0019806013469073846,6.161428623805206,2,0.0003683921296809181,0.0013463400667826004,0.8285802071989016,2.9139463987610617,3,-8.020061931602041e-05,0.001827530524590431,-0.15136601728888105,4.93780522315456,2
wig20,indicators,cnn1d,3,5,5,0.9354263842327128,1.4488565890388365,1.869522625102802,2.883287016838226,2,0.3576693007431572,0.7849454491316281,0.8865332228282732,1.9366370873482264,2,0.00022464687538943927,0.00033008715852098384,1.1479896625297412,1.6828482499430066,2,0.00011102553196245916,0.00020833657182525768,0.704743096660828,1.3207451996095374,1
wig20,indicators,cnn1d,2,5,5,0.9460195377805534,0.6429869805767189,2.060176916147048,1.4114074921726893,0,0.92728935522657,0.8914453861400444,2.601220236907798,2.497745221115337,1,0.00022246195457160042,0.00015008401790605227,1.242991683506593,0.8437663054493691,0,0.00028534170197002035,0.00026164035053024946,2.0577124513495164,1.8839635381312598,1
wig20,indicators,cnn1d,11,5,5,2.3837881442283133,2.161771144654698,2.3617936651493507,2.1647038190846297,0,3.445282448260471,1.8554712720412612,4.520579086394383,2.5147283375818557,0,0.000340292014350202,0.0007053948990227024,0.8813661724395245,1.805541599671977,2,0.0008704551228557601,0.0006620103356899306,2.9432247041003614,2.283655598550828,0
wig20,indicators,cnn1d,12,5,5,2.6842219917861088,2.7377082831030397,2.4245635204929807,2.461678083196086,1,4.7914111633980525,2.4807551973687936,5.605242392486487,2.8876571265692914,0,0.0004590074757822832,0.0007267086984956887,1.0689549518488264,1.6767389337900707,2,0.0014042455165990592,0.0008430967851605131,4.226607303526825,2.5456014462411587,0
wig20,indicators,cnn1d,17,5,5,3.845346999753187,7.065460718335517,2.9818190697035876,5.414391578720727,2,3.221625989675695,7.218514065340531,3.1537396356587024,6.908852949475738,2,0.0008278921521623614,0.0019074989004838163,1.6928853470357001,3.829964673609503,3,0.0009514502885775821,0.002286825826910668,2.4301552903581167,5.724328466600307,2
wig20,indicators,cnn1d,4,5,5,1.7576605908978138,1.1381121876618154,3.189296977904708,2.096706736436121,0,1.6815475489912786,0.9272625879114955,3.8797660562372775,2.1427675206854824,0,0.0003779423554181198,0.00030807158313801914,1.7526967371032494,1.4270470076211927,1,0.0004646249001448999,0.0002366087107079706,2.729973270890249,1.3955754783006424,0
wig20,indicators,cnn1d,6,5,5,2.6407797054775726,2.387047397392255,3.3037187236451038,3.0233446098257395,0,2.1382304241958936,2.5119386089044,3.4626624290596753,4.0808449316964746,1,0.0005267936865277808,0.0005445493195557011,1.674421477668749,1.740354680857937,1,0.0006082724394386403,0.000720651400976636,2.5672084871524126,3.0492514135029216,1
wig20,indicators,cnn1d,18,5,5,5.014375317014299,6.256097636362753,3.812382863505114,4.751784738304928,2,4.939381357042166,6.454578659915381,4.704819412068288,6.094438922733758,2,0.0010629174468804597,0.0016220193877361055,2.0559326144173573,3.125622458186754,2,0.0014952080741803806,0.00202038202043401,3.6759027735708387,4.927184624927382,2
wig20,indicators,cnn1d,5,5,5,2.749108188037593,1.1743662085007303,4.058722662001935,1.7472453117243567,0,2.287490964183712,1.0690469353584557,4.25531051400675,1.9798323558808648,0,0.0005298618949807598,0.0002381780570613469,1.9697216548021081,0.8908982600327554,0,0.0006874758595906208,0.0003229030537428773,3.301303759014067,1.550421211210544,0
