market,feature_set,model,fold,pairs,seeds,price_rmse_delta_mean,price_rmse_delta_std,price_rmse_delta_pct_mean,price_rmse_delta_pct_std,price_rmse_candidate_wins,price_mae_delta_mean,price_mae_delta_std,price_mae_delta_pct_mean,price_mae_delta_pct_std,price_mae_candidate_wins,rmse_delta_mean,rmse_delta_std,rmse_delta_pct_mean,rmse_delta_pct_std,rmse_candidate_wins,mae_delta_mean,mae_delta_std,mae_delta_pct_mean,mae_delta_pct_std,mae_candidate_wins
sp500,close,linear_regression,32,5,5,-10.83021571129774,0.0,-4.881072734366324,0.0,5,-9.176491650336175,0.0,-5.45974572994825,0.0,5,-0.0017833077654514015,0.0,-4.7347497285022735,0.0,5,-0.0015152109319876983,0.0,-5.346840239190107,0.0,5
sp500,close,linear_regression,25,5,5,-6.355758435554236,0.0,-4.188196188050974,0.0,5,-4.487621510379682,0.0,-3.680374457312406,0.0,5,-0.0011495220023337999,0.0,-4.084951598940794,0.0,5,-0.0008141325340880988,0.0,-3.620366865626483,0.0,5
sp500,close,linear_regression,6,5,5,-4.921849104492736,0.0,-4.176275415024064,0.0,5,-4.577448342257199,0.0,-4.566129619347799,0.0,5,-0.0012423018320343003,0.0,-4.257332387396582,0.0,5,-0.0011537930288553003,0.0,-4.634914627828906,0.0,5
sp500,close,linear_regression,33,5,5,-11.526297990980936,0.0,-4.130033023649394,0.0,5,-3.416450871449598,0.0,-1.9755297976574542,0.0,5,-0.0020450083496970015,0.0,-3.955004887671131,0.0,5,-0.0005889263697055024,0.0,-1.863129869385519,0.0,5
sp500,close,linear_regression,5,5,5,-6.711006514299555,0.0,-4.096082391235811,0.0,5,-6.983880007575692,0.0,-4.596232479653161,0.0,5,-0.0016681956693728947,0.0,-4.000032093851663,0.0,5,-0.0017386410247689985,0.0,-4.500616664386745,0.0,5
sp500,close,linear_regression,11,5,5,-4.742441654139682,0.0,-3.8959975525459973,0.0,5,-4.573122583756913,0.0,-3.9701988495561893,0.0,5,-0.0011107513220886996,0.0,-3.95793999723825,0.0,5,-0.0010709829717662975,0.0,-4.02750814721959,0.0,5
sp500,close,linear_regression,35,5,5,-9.676397486531613,0.0,-3.8774823219822965,0.0,5,-9.8669147966622,0.0,-4.229502780339759,0.0,5,-0.0017097054640409018,0.0,-3.9620720912689613,0.0,5,-0.0017429704506205998,0.0,-4.318234968797949,0.0,5
sp500,close,linear_regression,2,5,5,-6.536149497177945,0.0,-2.600846385223452,0.0,5,-7.073623648519572,0.0,-2.987820863156136,0.0,5,-0.001659281006273397,0.0,-2.4958221696469867,0.0,5,-0.0018042204417664034,0.0,-2.8869631346845854,0.0,5
sp500,close,linear_regression,7,5,5,-2.567587894442312,0.0,-1.7908377021513,0.0,5,-2.5101101200823166,0.0,-2.0385724878157343,0.0,5,-0.0006216430071031009,0.0,-1.7469809907165632,0.0,5,-0.0006085979793809988,0.0,-1.9981766226613995,0.0,5
sp500,close,linear_regression,13,5,5,-1.1273326719993975,0.0,-1.4668105949899635,0.0,5,-1.034916665335139,0.0,-1.6561683990854157,0.0,5,-0.00025061707161079874,0.0,-1.4512472341677554,0.0,5,-0.0002290629700285006,0.0,-1.6340196070861173,0.0,5
sp500,close,linear_regression,16,5,5,-3.9388828061115078,0.0,-1.4667419404996374,0.0,5,-4.325631248977402,0.0,-1.723443981648979,0.0,5,-0.0009479287203121994,0.0,-1.5333460453047998,0.0,5,-0.001033953038737996,0.0,-1.7846070678455426,0.0,5
sp500,close,linear_regression,3,5,5,-2.5246096619214313,0.0,-1.4517771612566661,0.0,5,-2.3542427243105237,0.0,-1.5723839343152435,0.0,5,-0.0006874721820021995,0.0,-1.4941027878620063,0.0,5,-0.0006409216046201968,0.0,-1.6111851874808614,0.0,5
sp500,close,linear_regression,40,5,5,-1.0575023865065702,0.0,-1.4029739939574342,0.0,5,-1.8633575999266156,0.0,-3.0671282597469594,0.0,5,-0.00016247184186270018,0.0,-1.4460061919617733,0.0,5,-0.0002759277111410007,0.0,-3.05428409233487,0.0,5
sp500,close,linear_regression,15,5,5,-0.8104056560370196,0.0,-0.8335960163131597,0.0,5,-1.9462777454757543,0.0,-2.535720286191317,0.0,5,-0.0001852236385634018,0.0,-0.810557275823847,0.0,5,-0.0004518287718384001,0.0,-2.514716481197832,0.0,5
sp500,close,linear_regression,17,5,5,-0.9752598496183964,0.0,-0.8058875395111755,0.0,5,-2.5355867696558647,0.0,-2.5849643395438187,0.0,5,-0.00021679207844379697,0.0,-0.8344470412697291,0.0,5,-0.0005561027883726997,0.0,-2.6348990590947743,0.0,5
sp500,close,linear_regression,18,5,5,-0.12762861943162562,0.0,-0.252975538779451,0.0,5,-0.40879215969412286,0.0,-0.9644974038580779,0.0,5,-4.199099161650115e-05,0.0,-0.39815859414402716,0.0,5,-8.808387202080027e-05,0.0,-0.995633094925851,0.0,5
sp500,close,linear_regression,0,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
sp500,close,linear_regression,34,5,5,1.0114094809794665,0.0,0.24327634481059005,0.0,0,-0.13693686689555307,0.0,-0.03451025741952329,0.0,5,0.00015160924313099844,0.0,0.19296962621476668,0.0,0,-4.565382433499576e-05,0.0,-0.0607062353703753,0.0,5
sp500,close,linear_regression,10,5,5,0.21849764320656107,0.0,0.2998588070730516,0.0,0,0.1277595148848789,0.0,0.22942490670019278,0.0,0,5.2187516801700806e-05,0.0,0.3004090456553599,0.0,0,3.1410337832299406e-05,0.0,0.23598425574513499,0.0,0
sp500,close,linear_regression,1,5,5,1.2627731596859348,0.0,0.44169079830058644,0.0,0,1.5794143669830873,0.0,0.5987197129811291,0.0,0,0.00029382666918510714,0.0,0.42264995222237023,0.0,0,0.00036998292794379606,0.0,0.5780146746021263,0.0,0
sp500,close,linear_regression,9,5,5,0.30329286658930954,0.0,0.8595781983287918,0.0,0,-1.8064558994234652,0.0,-6.218586793193338,0.0,5,7.919708363070092e-05,0.0,0.9232653674097622,0.0,0,-0.00043985767897410013,0.0,-6.236417198476815,0.0,5
sp500,close,linear_regression,8,5,5,1.491765781901961,0.0,1.0624421459967435,0.0,0,1.939989297210758,0.0,1.6099998982270995,0.0,0,0.0003834319523838975,0.0,1.089325515350732,0.0,0,0.0004970518751917022,0.0,1.6401888761899008,0.0,0
sp500,close,linear_regression,28,5,5,1.0973853245191805,0.0,1.318491436088669,0.0,0,-2.117095425393515,0.0,-3.2669977884530192,0.0,5,0.00016196661660180037,0.0,1.138271513099686,0.0,0,-0.0003617594053735001,0.0,-3.264069733518332,0.0,5
sp500,close,linear_regression,12,5,5,2.3235437808930612,0.0,2.0666093546800894,0.0,0,2.185323325699244,0.0,2.08650515184904,0.0,0,0.0005239084643531983,0.0,2.091089081560178,0.0,0,0.000492855718103001,0.0,2.1093869263685847,0.0,0
sp500,close,linear_regression,46,5,5,5.852091897883724,0.0,2.5326961021624474,0.0,0,3.25518664989616,0.0,1.7008577414706643,0.0,0,0.0008612436186542019,0.0,2.5449294309856483,0.0,0,0.00048183609101579844,0.0,1.7091542271612432,0.0,0
sp500,close,linear_regression,24,5,5,2.5247611873402604,0.0,3.098589214454163,0.0,0,1.4014564661462856,0.0,2.2493435148418697,0.0,0,0.0004603895776367009,0.0,3.1377049745694263,0.0,0,0.00025533579040850143,0.0,2.271048850006319,0.0,0
sp500,close,linear_regression,14,5,5,4.753015757798778,0.0,3.1254250970110258,0.0,0,4.102266880825852,0.0,3.293920447963911,0.0,0,0.0010500846675847997,0.0,3.0510623057687845,0.0,0,0.0009064574069510001,0.0,3.2258375618121606,0.0,0
sp500,close,linear_regression,42,5,5,3.342505860882227,0.0,4.149728327494375,0.0,0,2.5881573384150585,0.0,3.6173477207667184,0.0,0,0.0005229241055574006,0.0,4.424588530036167,0.0,0,0.00040771449076769904,0.0,3.88967022039767,0.0,0
sp500,close,linear_regression,22,5,5,6.636167620564635,0.0,4.259114723635702,0.0,0,6.352100599419117,0.0,4.728140266046823,0.0,0,0.0013184774920203986,0.0,4.364614516877375,0.0,0,0.0012599600356478016,0.0,4.824806534766581,0.0,0
sp500,close,linear_regression,19,5,5,3.824825750508637,0.0,4.313189318875846,0.0,0,3.94118650348382,0.0,5.001944900081809,0.0,0,0.0007783710878673002,0.0,4.367771418879403,0.0,0,0.0008024321467606024,0.0,5.054880998652913,0.0,0
sp500,close,linear_regression,47,5,5,9.098888330491803,0.0,4.35386843056468,0.0,0,6.648741370590045,0.0,3.9941425304182134,0.0,0,0.0012849958870761007,0.0,4.470043932410314,0.0,0,0.0009376525242091975,0.0,4.089969021266403,0.0,0
sp500,close,linear_regression,23,5,5,4.9674686817306934,0.0,4.558868511644454,0.0,0,2.917320677859564,0.0,3.5379910319437315,0.0,0,0.0009417978796600994,0.0,4.630309168476318,0.0,0,0.0005539675116823014,0.0,3.59075357680544,0.0,0
sp500,close,linear_regression,37,5,5,2.2857339659467613,0.0,5.223820369432203,0.0,0,1.7111043454371568,0.0,5.0262095396861115,0.0,0,0.00035719296149869934,0.0,5.149476621133817,0.0,0,0.0002722639917818997,0.0,5.0475799563791,0.0,0
sp500,close,linear_regression,26,5,5,6.940970987722224,0.0,5.477372146878237,0.0,0,5.911066321913765,0.0,6.001980685143462,0.0,0,0.0012088440154486985,0.0,5.334205569282623,0.0,0,0.0010317926621544009,0.0,5.865723785626176,0.0,0
sp500,close,linear_regression,20,5,5,5.226630940466592,0.0,5.686474416564597,0.0,0,4.772323197625468,0.0,6.389244654840539,0.0,0,0.0010321060777428032,0.0,5.766603628687332,0.0,0,0.0009413183703796991,0.0,6.4612363931415135,0.0,0
sp500,close,linear_regression,39,5,5,9.393306708181726,0.0,7.845767338131337,0.0,0,6.970223818279067,0.0,6.446096585462878,0.0,0,0.0014409476905475026,0.0,7.898663184142549,0.0,0,0.001071067774087199,0.0,6.493884382383696,0.0,0
sp500,close,linear_regression,49,5,5,6.8838390844280894,0.0,9.04201536665889,0.0,0,7.114639811938247,0.0,11.649585555069896,0.0,0,0.0009287502671549014,0.0,9.080959775266937,0.0,0,0.0009580685177085005,0.0,11.67713776519026,0.0,0
sp500,close,linear_regression,36,5,5,18.21039099481777,0.0,11.912198142435685,0.0,0,14.36204774049321,0.0,10.66536972295271,0.0,0,0.0030436674083478,0.0,12.094383530712637,0.0,0,0.0024073652808770975,0.0,10.814553385572477,0.0,0
sp500,close,linear_regression,27,5,5,12.94391808165858,0.0,13.517899316542543,0.0,0,14.402488411394273,0.0,17.291697387720443,0.0,0,0.0022922957154184014,0.0,13.653715525039752,0.0,0,0.0025478877330626995,0.0,17.433658693241203,0.0,0
sp500,close,linear_regression,48,5,5,19.17055758546448,0.0,17.788458031091096,0.0,0,16.412986748936873,0.0,18.573622488975786,0.0,0,0.002587038838460301,0.0,17.942331563725297,0.0,0,0.0022216673431521006,0.0,18.785071684706367,0.0,0
sp500,close,linear_regression,31,5,5,25.929064101048084,0.0,19.30972793199287,0.0,0,26.336897893067306,0.0,21.289051610447824,0.0,0,0.004396950460255199,0.0,19.571273459271826,0.0,0,0.004464859205790702,0.0,21.553072530950562,0.0,0
sp500,close,linear_regression,38,5,5,25.126969742493813,0.0,44.83280508174919,0.0,0,23.23060931233045,0.0,52.04941160710145,0.0,0,0.0039404150502995,0.0,45.119699436640204,0.0,0,0.003641689866329299,0.0,52.335157365532005,0.0,0
sp500,close,lstm_gru,21,5,5,-18.13302105662083,16.599446496909902,-11.305862513747902,10.050649617471185,4,-15.592049916055739,14.256161485954072,-12.705538636693987,11.28367253333173,4,-0.0034450048164714393,0.0031522275714933596,-11.074277719070983,9.849415918478412,4,-0.002967782117470479,0.002712506238950808,-12.500883321258552,11.106516901116024,4
sp500,close,lstm_gru,6,5,5,-7.900980044895417,10.712414979811399,-7.568004859992159,11.282628916334685,4,-7.066441235266905,9.61442942610998,-8.05593485735894,12.13424126768842,4,-0.001975516718033621,0.002677048592065937,-7.659572389893391,11.429035425744292,4,-0.0017692256461129402,0.002406150206967782,-8.139795193416134,12.271335460390883,4
sp500,close,lstm_gru,44,5,5,-8.595982225866948,8.808879774429414,-7.459532571221056,7.298320314786149,4,-7.406484263886801,7.571370822378213,-7.8288988255954255,7.627265755909379,4,-0.0012258331378930004,0.0012558017182495993,-7.374291445156331,7.216941338245519,4,-0.0010576232944679402,0.0010808447675312927,-7.75633529654917,7.558147618453641,4
sp500,close,lstm_gru,43,5,5,-5.03005308904996,6.6722682538262035,-6.961726556590854,9.26366793736412,3,-4.7418684571433385,6.264475726486079,-8.437248686330486,11.184897400470836,3,-0.00071924672181988,0.0009540086553201943,-6.88763967885365,9.16404202040625,3,-0.0006797966865166397,0.0008980195935124798,-8.382509338747386,11.111144752832795,3
sp500,close,lstm_gru,28,5,5,-6.640933046008621,3.403300655507958,-6.758430850925509,3.2783368103533577,5,-4.003142227799725,1.9543755182605327,-5.099237966431643,2.409330743577128,5,-0.0011391584671425789,0.0005819911720579803,-6.76545488204755,3.2734942360749733,5,-0.0006821706179821002,0.00033296774439028567,-5.084220126293263,2.4021270632826752,5
sp500,close,lstm_gru,5,5,5,-8.374709555949647,4.358277284413455,-4.684914113013333,2.4568673097310287,5,-9.099610497566744,4.792145215591589,-5.3696316249308325,2.8583348238251376,5,-0.0020697371423162997,0.0010786387495749596,-4.559261982565337,2.394217788840934,5,-0.0022542137290353604,0.0011888419878416615,-5.245003096469479,2.7956752181071143,5
sp500,close,lstm_gru,30,5,5,-5.692005116507562,6.097884284013091,-3.8748068994707623,4.158903114099226,4,-4.9081234475753375,5.233819578258781,-4.049995609758769,4.327777225814416,4,-0.0009343387288624002,0.0010009142476629517,-3.8094254422642457,4.088334347628939,4,-0.0008067402064550006,0.0008602060128658829,-3.9921714126344994,4.2654593140019115,4
sp500,close,lstm_gru,12,5,5,-4.563313897147282,8.368555638298586,-3.4522024929578286,6.641714112879886,4,-4.5370141545309135,8.346263456638745,-3.6626006002391627,7.105128064709347,4,-0.0010339312348634805,0.001895309369521622,-3.501670317948432,6.73845215948802,4,-0.00102780174884452,0.0018899697469159395,-3.7108526281826952,7.200656715504997,4
sp500,close,lstm_gru,13,5,5,-2.446819818963094,4.949658022700632,-3.2379549285776292,7.112911976074253,3,-1.7204407528592498,2.6376375681777353,-3.0076654042855058,4.808450528196154,3,-0.0005440270802415413,0.001102275171363009,-3.202534009402174,7.040167946776059,3,-0.00038252031619731943,0.0005870843265178891,-2.9784204719671465,4.765445616844608,3
sp500,close,lstm_gru,48,5,5,-3.276018897749182,1.9590113877051576,-3.170410535822148,1.83891467921054,5,-2.6839224852123977,1.9599641345829346,-2.991854270795557,2.1361713311404835,5,-0.00044333351770967924,0.0002645925375507653,-3.203195309537842,1.856446617315345,5,-0.00035532587965682,0.0002594408665091514,-2.962321657515946,2.1151682075626193,5
sp500,close,lstm_gru,25,5,5,-5.641249977737641,8.975366379942509,-3.1338221910082344,5.207562239008118,4,-6.260577633579766,9.936869664532937,-4.3120854604233605,7.273186267113335,4,-0.0010133374956257206,0.0016124056901976268,-3.0485815110691723,5.060232492154074,4,-0.001128421393029181,0.001791176931170348,-4.2288213961980485,7.124322838237562,4
sp500,close,lstm_gru,29,5,5,-1.0353249165232512,2.3035761732460998,-1.5581114430182568,3.520089122644044,4,-1.0395058568339848,2.477732326859472,-2.0018118545393495,4.892131839774433,4,-0.00017186463648817958,0.00038215957716644503,-1.5449468886550548,3.4876403538099234,4,-0.00017235402217383975,0.00041067688979228945,-1.9883936725293077,4.856637389450813,4
sp500,close,lstm_gru,41,5,5,-3.190545888680674,6.2347089845584405,-1.3815624108238684,2.756045523813588,3,-2.9162550693782636,5.699743146917423,-1.4711404611465406,2.9395500776812264,3,-0.00045763899764381805,0.0008943778432296874,-1.3498899910226112,2.691835014943524,3,-0.00041924154028928005,0.0008194768457558117,-1.4437081503356202,2.8837884516256986,3
sp500,close,lstm_gru,3,5,5,-2.071410906873467,11.78497301616751,-1.1298610344641524,7.497709185405272,3,-2.0023892474001483,11.239194850394316,-1.2687346586296544,8.4665854729972,3,-0.0005616008256005195,0.003204971016325494,-1.1555118205633141,7.734948745446628,3,-0.0005424187301307198,0.0030526784155629452,-1.291099718395825,8.68393262410418,3
sp500,close,lstm_gru,16,5,5,-3.2387600673267682,14.846429904549877,-0.9953911454289287,5.054919680459769,2,-2.886928262815934,13.23117572673723,-0.9610711995539546,4.858814207298243,2,-0.0007768810888695826,0.003555478666601059,-1.0299371577064318,5.242683597036432,2,-0.0006931868129879989,0.003172452974228823,-0.9932361560020115,5.0326768446704895,2
sp500,close,lstm_gru,33,5,5,-2.2686752892469086,2.9373076465558494,-0.9523985612597862,1.2454899947880476,4,1.061481997946214,1.6313464367331632,0.6714947956193354,1.0276771000165659,1,-0.00041958785322552123,0.0005461827585019555,-0.944010780785314,1.2410330125994034,4,0.0001906301790504397,0.0002927894183827801,0.6574711080559781,1.0056679874934276,1
sp500,close,lstm_gru,1,5,5,-2.4823359973455466,3.2979038651282044,-0.9360050220709681,1.2406264364271598,4,-2.2836869904906623,3.0332435115282195,-0.9351638801707793,1.2392154855725805,4,-0.0005829374655652586,0.000774314568121396,-0.9012453800613482,1.194439718671335,4,-0.0005366665711227612,0.0007126926529572017,-0.903209554513737,1.196772282144158,4
sp500,close,lstm_gru,26,5,5,-0.6825132784618347,2.9918369963741624,-0.8941696344630538,4.307483806065246,2,-0.14857898813686035,0.47213834881921446,-0.2598240392450548,0.8328840765381068,2,-0.00012288078496853967,0.0005421000411062116,-0.8912697879086935,4.3265508705306255,2,-2.6432241820539826e-05,8.455837277201111e-05,-0.2570053103240692,0.8294191937215304,3
sp500,close,lstm_gru,11,5,5,-0.8380052979789496,8.166291752585192,-0.8288040582921774,7.703455436106492,3,-0.8758316982596881,7.955985678637357,-0.9301488723646439,8.077176735371255,3,-0.00019291764269218012,0.0019008047139609575,-0.8306198581290205,7.796273086911008,3,-0.00020214636360494086,0.0018529459930630037,-0.9330707262433162,8.167597430844424,3
sp500,close,lstm_gru,40,5,5,-0.5784151382621872,0.7435380959813231,-0.8099220741950482,1.0313536728749586,4,-0.7026860036759814,0.6187182176343533,-1.2879247137399346,1.137135870733098,4,-8.286214957235992e-05,9.529625445751816e-05,-0.7816583126043698,0.8910471308765022,4,-0.00010432239821115998,9.200080345079244e-05,-1.2851879713592338,1.1364992479710194,4
sp500,close,lstm_gru,32,5,5,-2.6054767455296997,24.076649767382087,-0.5037824914703777,10.276107913292831,3,-1.8602951124957883,17.480234619190966,-0.48893234513593986,9.849462073113585,3,-0.0004223311001360988,0.00394226105957908,-0.4956306077144891,9.929272968128625,3,-0.00030220159995486,0.002866815358710448,-0.480575027806033,9.594579775693388,3
sp500,close,lstm_gru,46,5,5,-1.4525498465525515,16.941752159377142,-0.3177190250528035,5.1640086024223875,2,-1.2026264060767289,14.15422525868277,-0.32181286745207904,5.394963470992078,2,-0.000221254081436241,0.002567550303802456,-0.3252619988965849,5.311211184088489,2,-0.0001835549338213602,0.0021518337339737344,-0.328239900325248,5.535371436780525,2
sp500,close,lstm_gru,9,5,5,-0.031017627283813454,0.7697333495017924,-0.07108617509990652,2.174515897918897,3,-0.007271768082200936,0.6714931410146755,-0.000212104843057892,2.249101054042584,3,-7.475535994520485e-06,0.00019109709019328832,-0.0695403024660389,2.222075498126217,3,-1.7937495254397376e-06,0.00016368266853542652,-0.000428078365012019,2.2579022735766183,3
sp500,close,lstm_gru,27,5,5,0.025198195064515972,3.862169900124958,-0.05191394716390292,4.777965113249372,3,-0.012358928456376362,3.6666197932961992,-0.11369546513994067,5.161642410348709,3,4.973344609020269e-06,0.0006802472028995663,-0.0492619969118131,4.818696729139948,3,-1.744100519559394e-06,0.0006463606369752792,-0.1117274518503546,5.19920301335294,3
sp500,close,lstm_gru,0,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
sp500,close,lstm_gru,10,5,5,-0.16913765702991554,4.752320079703463,0.04861450932077478,6.662508090423777,2,-0.1448354259827937,3.9364601066538536,0.06444462978774128,7.115712322272622,2,-4.135922633141977e-05,0.001147011380680915,0.04965822010291401,6.747713038280754,2,-3.5332786153860137e-05,0.0009505076494205271,0.06562599455561716,7.188198992770683,2
sp500,close,lstm_gru,8,5,5,0.9645093589421379,5.3607696670479,0.6163200947572285,3.2927724699159318,2,0.8587016393384544,4.79253106280331,0.6097221825382846,3.2716240495087354,2,0.0002495211131264802,0.001384874638673015,0.6339592714036785,3.379135121058287,2,0.0002222388527136396,0.0012387218576247491,0.6252912854720181,3.3480777978960052,2
sp500,close,lstm_gru,31,5,5,0.8976787755601435,8.608614321411974,0.6253710123080829,4.562701679448893,1,0.9013112207120798,8.384401216617887,0.6795449085910288,4.785482298549054,1,0.00015258546715399903,0.0014705661362433083,0.6361719810701084,4.640152759530284,1,0.00015325321524166033,0.0014321316449186943,0.6907672680775937,4.86223859551915,1
sp500,close,lstm_gru,45,5,5,1.0976914941169014,14.910933802460386,0.6417722847833791,6.689363140395012,3,0.9632735864503275,12.984567973664188,0.7009248708533977,7.150900766740782,3,0.00015788591923421996,0.0021486930202823406,0.6217135031160069,6.525305260184498,3,0.0001387982933617818,0.0018738664080411192,0.6825834446714681,7.005216398407203,3
sp500,close,lstm_gru,7,5,5,0.7211996633992328,7.923905958143098,0.6650325061296988,6.043278042289949,3,0.6347643128753304,7.0779743067537355,0.6923925722955182,6.319179752661131,3,0.00017473376479807957,0.0019259862802846704,0.6454406925065593,5.904716261641087,3,0.00015400198808828008,0.0017221252890961306,0.6758603577976741,6.203767669257716,3
sp500,close,lstm_gru,18,5,5,0.3689548906408774,0.8619877706778507,0.6963516587293797,1.5947330453874367,1,0.029971605088967124,0.060503561438486106,0.06528072263617386,0.13152445764461262,1,7.495459319450011e-05,0.00016954534720713536,0.6747288598143081,1.5006847220238775,1,6.214361053520287e-06,1.1016464707626288e-05,0.06481621349061911,0.11476381489344886,1
sp500,close,lstm_gru,4,5,5,0.540478186590471,1.0999111989977282,1.1197345932627623,2.241511094559166,2,0.09539995838276524,0.301217595306405,0.2539453083355039,0.7972603311608326,3,0.0001338829369644398,0.00027352902281578935,1.1116486762027555,2.2340535000027164,2,2.4100598057619564e-05,7.579171950550291e-05,0.25640289232119273,0.8017498005971772,3
sp500,close,lstm_gru,2,5,5,2.859604809673198,5.827582994145073,1.2226190258202883,2.47123821104754,1,2.7160777873302093,5.544230608146903,1.2366992613374852,2.503675326837606,1,0.0007301082971658587,0.001489006089584078,1.1768201154039881,2.381171372524107,1,0.0006940322405089392,0.001417670389529939,1.1941714579496256,2.4198981744371952,1
sp500,close,lstm_gru,34,5,5,7.430299358148295,16.837425301649308,1.5452385133431257,3.4867609090607004,2,6.881132996403562,15.619454933915483,1.4979746497644135,3.3863946304163215,2,0.0014902537259720433,0.0033778785506719,1.6307848935070104,3.680046173255943,2,0.0013823240202752967,0.0031382171668179154,1.57826850860793,3.5677955981069673,2
sp500,close,lstm_gru,19,5,5,1.054895245853308,10.077464508313206,1.6857355979961934,11.873542332384332,3,0.9624324713077129,9.337877230030443,1.793496588009054,12.58338236932829,3,0.00021454907044409985,0.0020461852715237443,1.7111109643044933,12.004987862766665,3,0.00019587521956000026,0.0018977133500879353,1.81659637788667,12.701543923947671,3
sp500,close,lstm_gru,15,5,5,1.399769374131529,4.978484062414757,1.9537438945920873,6.334970768422614,3,0.9050738375472633,2.8407484522349122,1.4184814898558042,4.250397672838876,3,0.00033325269668653954,0.001175916534049004,1.9760596447293466,6.365502525159599,3,0.00021139129179546036,0.0006614585539843777,1.4126725195384537,4.223007631902247,3
sp500,close,lstm_gru,49,5,5,2.5015526047328196,3.510654117589797,2.657126041579935,3.59914399873918,2,3.4474431134038355,4.8016027263414385,4.5608333367639124,6.019683136990534,2,0.00033119409143696004,0.0004644271557219743,2.6179699573030044,3.545444965046906,2,0.0004578470920332797,0.0006372999899709233,4.515691135900988,5.960041717323578,2
sp500,close,lstm_gru,22,5,5,3.980270045359589,17.390723294991272,3.3574277031852304,13.70134373275115,2,2.937846085862202,13.064645547648318,2.967093616305933,12.388355302553457,2,0.0007859129726363594,0.0034103099245463985,3.4381736090515167,13.926347441284793,2,0.0005801340590578998,0.0025644919302574604,3.0287633760356054,12.564452028030388,2
sp500,close,lstm_gru,37,5,5,1.4056393820203197,5.507312090066863,3.3835735142600165,9.785910936330964,2,1.570712586228953,5.120576857035758,4.5223376885431446,11.11064039427326,2,0.00022270558006677946,0.0008760114307859065,3.3937315692456282,9.831463436024046,2,0.0002496203698067398,0.0008156697892628107,4.540052414397593,11.161033160715538,2
sp500,close,lstm_gru,24,5,5,1.5739782183156152,9.454733381659981,3.509215166166407,14.88348676746896,2,0.9562811097396307,6.096532003172808,2.6035277209666514,12.225957924387226,2,0.00028438697878314034,0.0017116421156494798,3.5379237395678933,14.992427229285402,2,0.00017308749069724002,0.0011044578539046858,2.619623139945876,12.29137167123037,2
sp500,close,lstm_gru,42,5,5,2.137305766866125,3.361714043011424,3.5236383365940873,5.594198856956053,1,3.0694553420971062,5.413321097574972,6.224294105147171,11.226512431998978,1,0.0003109383715856406,0.0004884502441825387,3.498293345690054,5.547070121729686,1,0.0004515652233477205,0.0007964196540998604,6.255791536580261,11.286068524448165,1
sp500,close,lstm_gru,35,5,5,9.816462586263981,7.8512113802265295,4.071655068667589,3.2473580378362428,0,9.438171602756636,7.508754217908534,4.145276804000286,3.2883333114536915,0,0.0017354651452460789,0.0013903663053691944,4.167330178105567,3.3290654992032875,0,0.0016693836345944,0.0013301226432205283,4.241095037672934,3.3692131063374604,0
sp500,close,lstm_gru,39,5,5,6.353656963734482,6.412438773033338,4.316130676843571,4.413451091802171,1,5.792079146531461,5.8504021613646495,4.212945350955981,4.3107148151525125,1,0.0009825768785448198,0.0009914727179670543,4.371503863256283,4.469666182322555,1,0.0008966277445561805,0.0009054889893975748,4.265041462379921,4.363672246786667,1
sp500,close,lstm_gru,17,5,5,5.961874696514786,6.957831976189525,5.20422105841635,5.914324619936669,1,5.024299715493138,5.868079135475711,5.526316414258838,6.275030916339165,1,0.0013033066759387396,0.001522652199834792,5.304854347664142,6.03125905815182,1,0.00109852969520048,0.0012842225738657071,5.6223196489514695,6.386162686484194,1
sp500,close,lstm_gru,23,5,5,3.061424191611826,7.012830681683721,5.579311852844077,11.861329121682232,3,2.3616734952242977,5.491782508851881,5.151890800783191,11.067032926062552,3,0.0005592223290647802,0.0012866346098280644,5.463047352168896,11.662015677051919,3,0.00043879261476946035,0.0010223950024706842,5.130193881834988,11.038663692907875,3
sp500,close,lstm_gru,36,5,5,9.194604003871092,4.262905719782301,6.739302766938115,3.1807509584264,0,8.083516582186771,3.7546966559488864,7.3187681092920815,3.4575206034080184,0,0.0015358494721281798,0.0007123336399014594,6.860061046023641,3.2397079591799485,0,0.0013514840926570203,0.0006280057170648724,7.428654214434734,3.511495529870425,0
sp500,close,lstm_gru,14,5,5,12.382091831537025,13.357841392813485,8.5575049961019,9.502147271501427,1,11.148454715097566,12.024624295247401,9.393519086460104,10.457833495229865,1,0.0027294490515745633,0.002944256381734246,8.324687792741909,9.236218303288512,1,0.0024605739276170996,0.002653729227103544,9.17922830834142,10.21180236314791,1
sp500,close,lstm_gru,47,5,5,13.777599203467844,16.311693899236428,9.482898959826414,11.320753805706195,1,11.611689944832136,13.748324806373226,9.75171778378434,11.651654209951978,1,0.0019145004393891205,0.0022670109056663343,9.639176808281105,11.510115529277481,1,0.0016136073812338606,0.0019108044971375387,9.888891189189701,11.818083555587481,1
